Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09933472,15021843,10,0,Sound,Day,neutral,-0.04626465,-0.4384155,0.8975677,-0.02764493,-0.0464462,2.317184,2.327606,0.7758682,-0.04133606,-0.401001,0.9151306,-0.07843381,-0.1266828,2.246048,2.246277,0.8621593,7,False,233
0.1993408,15021843,10,0,Sound,Day,neutral,-0.04173279,-0.4331207,0.9003601,-0.02631402,-0.04444909,2.350418,2.366135,0.7613767,-0.03956604,-0.4006195,0.9153748,-0.07807803,-0.1261955,2.260406,2.267975,0.8502975,7,False,233
0.2993164,15021843,10,0,Sound,Day,neutral,-0.04197693,-0.4295654,0.9020386,-0.02524996,-0.04335511,2.37529,2.369415,0.768438,-0.03877258,-0.4025726,0.9145508,-0.07728392,-0.1268737,2.275711,2.268387,0.8670524,7,False,233
0.3993225,15021843,10,0,Sound,Day,neutral,-0.03775024,-0.4338074,0.9002075,-0.02393019,-0.04509997,2.352661,2.332214,0.7546787,-0.0372467,-0.4037323,0.9141083,-0.07627571,-0.1275363,2.256439,2.240143,0.8501929,7,False,233
0.4993286,15021843,10,0,Sound,Day,neutral,-0.03823853,-0.438385,0.8979645,-0.02433884,-0.04619539,2.321625,2.321777,0.7628535,-0.03309631,-0.4029388,0.9146118,-0.07477486,-0.1275363,2.235062,2.234985,0.8661059,7,False,233
0.5993347,15021843,10,0,Sound,Day,neutral,-0.03668213,-0.4461823,0.8941803,-0.02414411,-0.04667544,2.290527,2.259079,0.7712248,-0.03379822,-0.4029236,0.9145966,-0.07481784,-0.1275705,2.210648,2.207138,0.8242152,7,False,233
0.6993408,15021843,10,0,Sound,Day,neutral,-0.03265381,-0.451355,0.8917389,-0.0229528,-0.04829526,2.224915,2.255707,0.7609555,-0.03401184,-0.4075775,0.9125214,-0.07505965,-0.1284618,2.197983,2.194824,0.9046461,7,False,233
0.7993164,15021843,10,0,Sound,Day,neutral,-0.03321838,-0.451889,0.891449,-0.02279526,-0.04859579,2.250366,2.260696,0.7748515,-0.03201294,-0.404541,0.9139557,-0.07447022,-0.1275152,2.189178,2.189056,0.9109811,7,False,233
0.8993225,15021843,10,0,Sound,Day,neutral,-0.03250122,-0.4506226,0.8921204,-0.02247453,-0.04843295,2.323227,2.322891,0.7542243,-0.03630066,-0.410202,0.9112701,-0.07520604,-0.1273934,2.267395,2.268967,0.9024655,7,False,233
0.9993286,15021843,10,0,Sound,Day,neutral,-0.03126526,-0.4486847,0.8931274,-0.02168959,-0.04811692,2.343781,2.346985,0.7670646,-0.03623962,-0.4111328,0.9108429,-0.0757966,-0.1297615,2.372726,2.377869,0.9008555,7,False,233
1.099335,15021843,10,0,Sound,Day,neutral,-0.03016663,-0.4511108,0.8919373,-0.02058911,-0.04903996,2.358917,2.382416,0.7475069,-0.03669739,-0.4138184,0.9096069,-0.07508498,-0.1304053,2.400024,2.400757,0.8751512,7,False,233
1.199341,15021843,10,0,Sound,Day,neutral,-0.03111267,-0.4538574,0.8905182,-0.0207715,-0.04956663,2.372498,2.372391,0.7244479,-0.03562927,-0.4131317,0.9099579,-0.07450563,-0.129727,2.370926,2.370895,0.8820054,7,False,233
1.299316,15021843,10,0,Sound,Day,neutral,-0.02719116,-0.4552002,0.8899689,-0.01982659,-0.0494076,2.345871,2.345932,0.7496705,-0.0382843,-0.40979,0.9113617,-0.07522905,-0.1279694,2.340073,2.330841,0.8595296,7,False,233
1.399323,15021843,10,0,Sound,Day,neutral,-0.02630615,-0.4568176,0.8891602,-0.0200057,-0.0495398,2.335144,2.326019,0.7020568,-0.03643799,-0.4101257,0.9112854,-0.07466859,-0.1278119,2.343689,2.349411,0.8493488,7,False,233
1.499329,15021843,10,0,Sound,Day,neutral,-0.026474,-0.4577179,0.8886871,-0.01968932,-0.0496763,2.338211,2.342529,0.7255472,-0.03411865,-0.4094849,0.9116669,-0.07365382,-0.127162,2.349472,2.354065,0.8619318,7,False,233
1.599335,15021843,10,0,Sound,Day,neutral,-0.02375793,-0.4559631,0.889679,-0.01880264,-0.04924667,2.350967,2.350784,0.7121383,-0.03373718,-0.4121094,0.9104919,-0.07341886,-0.1285377,2.367661,2.367462,0.8797554,7,False,233
1.699341,15021843,10,0,Sound,Day,neutral,-0.006286621,-0.4465637,0.8947144,-0.008790612,-0.03745782,2.310791,2.318771,0.7452657,-0.03051758,-0.3983154,0.9167328,-0.06692278,-0.1119803,2.379791,2.342896,0.888375,7,False,233
1.799316,15021843,10,0,Sound,Day,neutral,0.04226685,-0.16008,0.9861908,0.04228365,0.1327016,2.562485,2.450806,1,0.04890442,-0.1562958,0.986496,-0.02001137,0.05114698,2.398941,2.371185,1,7,False,233
1.899323,15021843,10,0,Sound,Day,neutral,0.03649902,-0.1647949,0.9856415,0.03622401,0.1238363,2.401321,2.400848,1,0.03741455,-0.1529083,0.9875183,-0.01294935,0.04340762,2.270126,2.260468,1,7,False,233
1.999329,15021843,10,0,Sound,Day,neutral,0.0406189,-0.1661377,0.98526,0.03621399,0.1224259,2.381058,2.381546,1,0.03465271,-0.1564331,0.9870758,-0.01199174,0.04134768,2.253983,2.252975,1,7,False,233
2.099335,15021843,10,0,Sound,Day,neutral,0.04263306,-0.1652832,0.985321,0.03514159,0.122373,2.338348,2.315475,1,0.03187561,-0.1567078,0.9871216,-0.01261258,0.0405339,2.230377,2.229263,1,7,False,233
2.199341,15021843,10,0,Sound,Day,neutral,0.03967285,-0.1674347,0.9850769,0.03424931,0.1210616,2.269974,2.267319,1,0.03213501,-0.1536255,0.9875946,-0.01267159,0.04016542,2.179764,2.175293,1,7,False,233
2.299316,15021843,10,0,Sound,Day,neutral,0.03793335,-0.1663361,0.9853363,0.0356555,0.1211612,2.203766,2.200623,1,0.03762817,-0.1542511,0.9873047,-0.01063097,0.03991348,2.137405,2.122879,1,7,False,233
2.399323,15021843,10,0,Sound,Day,neutral,0.03985596,-0.1673431,0.9850769,0.03665853,0.1193785,2.182144,2.176865,1,0.03656006,-0.1562653,0.98703,-0.009707868,0.03813416,2.090958,2.090927,1,7,False,233
2.499329,15021843,10,0,Sound,Day,neutral,0.04179382,-0.167511,0.9849701,0.03585982,0.1187139,2.173431,2.175217,1,0.03588867,-0.1556854,0.9871521,-0.009886622,0.03755766,2.07428,2.082947,1,7,False,233
2.599335,15021843,10,0,Sound,Day,neutral,0.04408264,-0.1692505,0.9845734,0.03525925,0.1176767,2.187256,2.19957,1,0.03616333,-0.1590118,0.9866028,-0.01012284,0.03638595,2.117935,2.127869,1,7,False,233
2.699341,15021843,10,0,Sound,Day,neutral,0.04151917,-0.1711731,0.9843597,0.03489971,0.1162943,2.218597,2.217026,1,0.03720093,-0.1599121,0.9864197,-0.009634852,0.03531885,2.1474,2.150452,1,7,False,233
2.799316,15021843,10,0,Sound,Day,neutral,0.04147339,-0.1713409,0.9843292,0.03572285,0.115922,2.204422,2.213852,1,0.03614807,-0.1598816,0.9864655,-0.009400725,0.03504092,2.15593,2.155289,1,7,False,233
2.899323,15021843,10,0,Sound,Day,neutral,0.03964233,-0.1706848,0.9845123,0.03505671,0.1163839,2.211243,2.209061,1,0.03204346,-0.1612549,0.9863892,-0.01057798,0.03499925,2.148056,2.151459,1,7,False,233
2.999329,15021843,10,0,Sound,Day,neutral,0.0405426,-0.1717377,0.9842987,0.0360738,0.1158741,2.202255,2.200989,1,0.03504944,-0.1605988,0.9863892,-0.00941366,0.03499341,2.144104,2.141281,1,7,False,233
3.099335,15021843,10,0,Sound,Day,neutral,0.03875732,-0.170517,0.9845886,0.03632212,0.1160693,2.182953,2.180984,1,0.0355072,-0.1593323,0.9865723,-0.009022832,0.03528464,2.141098,2.138,1,7,False,233
3.199341,15021843,10,0,Sound,Day,neutral,0.04025269,-0.1678619,0.9849854,0.03684688,0.1167591,2.184387,2.184082,1,0.03489685,-0.1593323,0.9866028,-0.009154379,0.03528464,2.13588,2.135681,1,7,False,233
3.299316,15021843,10,0,Sound,Day,neutral,0.04386902,-0.1701813,0.9844208,0.03841984,0.1158926,2.219696,2.220886,1,0.03585815,-0.1604767,0.9863739,-0.008814394,0.034971,2.139893,2.139496,1,7,False,233
3.399323,15021843,10,0,Sound,Day,neutral,0.04107666,-0.1710205,0.9844055,0.03771579,0.1152434,2.220154,2.199066,1,0.03590393,-0.1620636,0.9861145,-0.008814394,0.03415847,2.134323,2.133057,1,7,False,233
3.499329,15021843,10,0,Sound,Day,neutral,0.04129028,-0.1711426,0.984375,0.03679645,0.1150488,2.217209,2.220886,1,0.03436279,-0.1612549,0.9862976,-0.009614408,0.03444791,2.140244,2.126175,1,7,False,233
3.599335,15021843,10,0,Sound,Day,neutral,0.04266357,-0.1689301,0.9846954,0.03796804,0.1152586,2.2397,2.204025,1,0.03392029,-0.1627197,0.986084,-0.009690404,0.03418112,2.12735,2.12709,1,7,False,233
