Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.0994873,15021843,26,1,LightSound,Twilight,arousal,-0.0433197,0.2230072,0.9738464,-0.0209198,0.3157125,4.181885,4.183487,1,-0.03782654,0.2057343,0.9778748,-0.07025915,0.2133785,3.821198,3.79155,1,1,False,25
0.1994629,15021843,26,1,LightSound,Twilight,arousal,-0.02622986,0.2284546,0.9731903,-0.00948745,0.3167395,4.184723,4.192795,1,-0.01939392,0.2137146,0.9766998,-0.05788696,0.2218364,3.931015,3.822067,1,1,False,26
0.2994385,15021843,26,1,LightSound,Twilight,arousal,-0.01564026,0.2332611,0.9722748,-0.00112772,0.3175569,4.25058,4.250519,1,-0.02061462,0.2141418,0.9765778,-0.05296236,0.2214383,3.913788,3.908905,1,1,False,25
0.3995361,15021843,26,1,LightSound,Twilight,arousal,-0.01618958,0.2252502,0.9741516,-0.001556873,0.315296,4.256897,4.266907,1,-0.01853943,0.2126923,0.9769287,-0.05314428,0.2208105,3.900055,3.904144,1,1,False,24
0.4995117,15021843,26,1,LightSound,Twilight,arousal,-0.1997986,0.1060638,0.9740753,-0.1189497,0.2677052,4.299622,4.235245,1,-0.1643982,0.09280396,0.9820099,-0.1593391,0.1693085,3.796829,3.782928,1,1,False,24
0.5994873,15021843,26,1,LightSound,Twilight,arousal,-0.272644,-0.001358032,0.9620972,-0.1641033,0.1973564,4.223312,4.195221,1,-0.2251434,0.002059937,0.9743195,-0.2052542,0.09532195,3.873138,3.904831,1,1,False,23
0.6994629,15021843,26,1,LightSound,Twilight,arousal,-0.2786865,-0.001159668,0.9603729,-0.1726805,0.1963227,4.171204,4.123932,1,-0.2321472,0.003845215,0.9726563,-0.2078465,0.09952116,3.908508,3.881729,1,1,False,24
0.7994385,15021843,26,1,LightSound,Twilight,arousal,-0.2841034,0.0002288818,0.958786,-0.1771359,0.2012359,4.15033,4.144928,1,-0.2459106,0.00970459,0.9692383,-0.2142284,0.1083935,3.902603,3.930115,1,1,False,23
0.8995361,15021843,26,1,LightSound,Twilight,arousal,-0.2856903,-0.005401611,0.9582977,-0.1812482,0.2033067,4.119171,4.101532,1,-0.25383,0.003189087,0.9672394,-0.2200194,0.108262,3.82225,3.799271,1,1,False,23
0.9995117,15021843,26,1,LightSound,Twilight,arousal,-0.2719421,-0.0105896,0.9622498,-0.1731287,0.202616,3.969589,3.992004,1,-0.2494965,-0.008758545,0.9683228,-0.2144964,0.1075901,3.661255,3.530792,1,1,False,24
1.099487,15021843,26,1,LightSound,Twilight,arousal,-0.2810669,-0.0269165,0.9593048,-0.1651443,0.2083831,3.96669,-1,1,-0.2332001,0.007293701,0.9723969,-0.2039493,0.1224968,3.550262,-1,1,1,False,24
1.199463,15021843,26,1,LightSound,Twilight,arousal,0,0,0,-0.00893873,0.01827163,-1,-1,0.1742568,0,0,0,-0.09867895,-0.03136456,-1,-1,0.5600533,1,False,23
1.299438,15021843,26,1,LightSound,Twilight,arousal,-0.003097534,-0.4203796,0.9073334,0.002240777,0.01981199,3.635406,3.635025,1,0.005355835,-0.3445129,0.9387512,-0.05260926,-0.07296026,3.445038,3.510742,1,1,False,23
1.399536,15021843,26,1,LightSound,Twilight,arousal,0.01564026,-0.4241028,0.9054718,0.01309216,0.01559103,3.649292,3.681046,1,0.02867126,-0.3316956,0.9429474,-0.0344094,-0.07009292,3.556198,3.563278,1,1,False,24
1.499512,15021843,26,1,LightSound,Twilight,arousal,0.07925415,-0.4682922,0.8800049,0.05283821,-0.01631892,3.713898,3.68248,1,0.07809448,-0.396698,0.9146118,-0.009984434,-0.1081103,3.516327,3.466782,1,1,False,24
1.599487,15021843,26,1,LightSound,Twilight,arousal,0.08233643,-0.491806,0.8667908,0.05772674,-0.03915942,3.607254,3.606171,1,0.0735321,-0.4346161,0.8975983,0.001849174,-0.1391498,3.576614,3.531723,1,1,False,24
1.699463,15021843,26,1,LightSound,Twilight,arousal,0.07965088,-0.490097,0.8680115,0.05767095,-0.04112959,3.55043,3.567795,1,0.09100342,-0.441803,0.8924713,0.003805399,-0.1461278,3.51712,3.508942,1,1,False,24
1.799438,15021843,26,1,LightSound,Twilight,arousal,0.1295319,-0.5313721,0.8371582,0.0833745,-0.06920469,3.587036,3.486801,1,0.127121,-0.4825745,0.8665619,0.01669145,-0.1715634,3.442276,3.467728,1,1,False,23
1.899536,15021843,26,1,LightSound,Twilight,arousal,0.1397552,-0.547821,0.8248291,0.09967637,-0.08438456,3.435532,3.440125,1,0.1618958,-0.5124359,0.8433228,0.03952444,-0.1923401,3.573578,3.572479,1,1,False,23
1.999512,15021843,26,1,LightSound,Twilight,arousal,0.1400299,-0.5500183,0.8233185,0.09906435,-0.08550143,3.414566,3.421051,0.8056099,0.1575012,-0.5095978,0.8458557,0.04012311,-0.1929353,3.559128,3.55983,0.8873159,1,False,23
2.099487,15021843,26,1,LightSound,Twilight,arousal,0.1405792,-0.557663,0.8180695,0.09821427,-0.08724904,3.328918,3.328278,0.7440483,0.1570435,-0.5105438,0.8453674,0.03985298,-0.1929399,3.529388,3.529083,0.8622263,1,False,23
2.199463,15021843,26,1,LightSound,Twilight,arousal,0.1430206,-0.5653229,0.8123627,0.09877098,-0.08869314,3.268814,3.22641,0.6609199,0.1590881,-0.5175934,0.8406982,0.04014242,-0.1932099,3.362991,3.376312,0.7760174,1,False,23
2.299438,15021843,26,1,LightSound,Twilight,arousal,0.1440582,-0.5747528,0.805542,0.09846842,-0.09199047,3.179443,3.130234,0.5649219,0.1547546,-0.5106354,0.8457489,0.04009008,-0.1904148,3.362747,3.351456,0.8079209,1,False,23
2.399536,15021843,26,1,LightSound,Twilight,arousal,0.1627655,-0.5811615,0.7973328,0.1012144,-0.0933845,3.050064,3.113251,0.5061161,0.1533813,-0.5163574,0.842514,0.03954661,-0.1907475,3.337555,3.320404,0.7654566,1,False,24
2.499512,15021843,26,1,LightSound,Twilight,arousal,0.1646118,-0.5695801,0.8052673,0.1045517,-0.09099507,3.175644,3.218643,0.4296817,0.1483612,-0.5342255,0.8322144,0.04001248,-0.1983733,3.307251,3.263474,0.6700252,1,False,24
2.599487,15021843,26,1,LightSound,Twilight,arousal,0.1060486,-0.5693359,0.8152161,0.07578039,-0.08654177,3.485703,3.362946,0.308528,0.09020996,-0.5633698,0.8212433,0.01079226,-0.2117845,3.138504,3.292175,0.6114474,1,False,24
