Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09289551,15021843,24,0,LightSound,Twilight,relax,-0.01205444,-0.4699249,0.8826141,-0.005527496,-0.05473721,3.492935,3.490845,0.6808565,-0.008026123,-0.4260559,0.9046478,-0.04821497,-0.1232085,3.484283,3.464203,0.8241165,1,False,27
0.1929321,15021843,24,0,LightSound,Twilight,relax,-0.06362915,-0.5037689,0.8614807,-0.03120995,-0.06481934,3.55191,3.453445,0.6515967,-0.03945923,-0.4402161,0.8970032,-0.07456952,-0.1343384,3.673752,3.659241,0.7912802,1,False,28
0.2929077,15021843,24,0,LightSound,Twilight,relax,-0.05834961,-0.5108032,0.8577118,-0.03033483,-0.06758237,3.490234,3.48056,0.6709214,-0.04051208,-0.4354248,0.8993073,-0.07445967,-0.1329975,3.621536,3.621567,0.7933105,1,False,28
0.3929443,15021843,24,0,LightSound,Twilight,relax,-0.05961609,-0.5128326,0.8563995,-0.03200132,-0.06846547,3.522598,3.522858,0.6374053,-0.04238892,-0.4378357,0.8980408,-0.07517517,-0.1335377,3.626968,3.626877,0.7882771,1,False,27
0.4929199,15021843,24,0,LightSound,Twilight,relax,-0.05867004,-0.5127716,0.8565063,-0.03326875,-0.0690136,3.529449,3.529221,0.6285177,-0.04309082,-0.4393311,0.8972778,-0.0755142,-0.1336514,3.646225,3.640625,0.7853418,1,False,27
0.5928955,15021843,24,0,LightSound,Twilight,relax,-0.1017609,-0.5269928,0.84375,-0.05897158,-0.0765518,3.486847,3.502151,0.5512609,-0.09118652,-0.4407043,0.8930054,-0.10472,-0.1399341,3.584625,3.584763,0.7375475,1,False,27
0.6929321,15021843,24,0,LightSound,Twilight,relax,-0.09599304,-0.529541,0.8428192,-0.05861151,-0.07777798,3.523834,3.516357,0.5840228,-0.09191895,-0.4439545,0.8913116,-0.1051064,-0.1413077,3.584824,3.601898,0.7622577,1,False,27
0.7929077,15021843,24,0,LightSound,Twilight,relax,-0.09317017,-0.5332642,0.8407898,-0.05849135,-0.07941914,3.450562,3.435532,0.5504208,-0.09199524,-0.4419556,0.8923035,-0.1049907,-0.1408254,3.612518,3.614807,0.7270904,1,False,27
0.8929443,15021843,24,0,LightSound,Twilight,relax,-0.08728027,-0.5381317,0.8383179,-0.05704308,-0.08229053,3.427475,3.418167,0.5426685,-0.09181213,-0.4437256,0.8914337,-0.1047632,-0.1418757,3.6073,3.614456,0.743584,1,False,27
0.9929199,15021843,24,0,LightSound,Twilight,relax,-0.08673096,-0.5410919,0.8364716,-0.05668503,-0.08402765,3.372284,3.338882,0.5261772,-0.08982849,-0.444809,0.891098,-0.1039053,-0.1424685,3.62117,3.620453,0.7258978,1,False,27
1.092896,15021843,24,0,LightSound,Twilight,relax,-0.08081055,-0.5503693,0.8309784,-0.05524957,-0.08756304,3.30603,3.050797,0.5307415,-0.09007263,-0.4423065,0.8923187,-0.1037251,-0.1425812,3.61705,3.583893,0.7378434,1,False,27
1.192932,15021843,24,0,LightSound,Twilight,relax,0,0,0,-0.02970433,-0.1028482,-1,-1,0,0,0,0,-0.1245393,-0.2227409,-1,-1,0.05378361,1,False,27
1.292908,15021843,24,0,LightSound,Twilight,relax,-0.2525635,-0.01794434,0.9674072,-0.1399626,0.2174362,3.8302,3.652512,0.7990267,-0.1899261,-0.004623413,0.981781,-0.1684003,0.1490255,3.512512,3.616257,0.8482894,1,False,27
1.392944,15021843,24,0,LightSound,Twilight,relax,-0.2246552,0.009140015,0.9743805,-0.1392839,0.2111165,3.688492,3.842743,1,-0.1871643,0.01072693,0.982254,-0.168286,0.1419063,3.598709,3.608459,1,1,False,27
1.49292,15021843,24,0,LightSound,Twilight,relax,-0.2187653,0.004119873,0.9757538,-0.1391062,0.2030867,3.797302,3.790039,1,-0.1868134,0.008270264,0.9823456,-0.1666157,0.1361623,3.511169,3.489349,1,1,False,27
1.592896,15021843,24,0,LightSound,Twilight,relax,-0.215332,0.005599976,0.9765167,-0.1382039,0.2018654,3.818085,3.811798,1,-0.1884003,0.007659912,0.9820557,-0.16715,0.1350262,3.571091,3.586426,1,1,False,27
1.692932,15021843,24,0,LightSound,Twilight,relax,-0.2160797,0.002410889,0.9763641,-0.1380898,0.2009095,3.802551,3.821442,1,-0.1867218,0.009613037,0.9823608,-0.1663268,0.1347506,3.602142,3.619324,1,1,False,27
1.792908,15021843,24,0,LightSound,Twilight,relax,-0.2159424,-0.0006103516,0.9763947,-0.1376774,0.2005052,3.841156,3.840729,1,-0.1862946,0.007873535,0.9824524,-0.166384,0.1342441,3.627502,3.627304,1,1,False,27
1.892944,15021843,24,0,LightSound,Twilight,relax,0.05949402,0.122345,0.9906921,0.04730201,0.265744,3.965927,4.017334,1,0.07006836,0.09503174,0.9929962,0.005965233,0.1948107,3.821411,3.719604,1,1,False,27
1.99292,15021843,24,0,LightSound,Twilight,relax,0.05514526,0.1095734,0.9924469,0.04475224,0.2607858,3.96489,3.969208,1,0.07951355,0.0765686,0.9938812,0.01307523,0.1901575,3.761276,3.761017,1,1,False,27
2.092896,15021843,24,0,LightSound,Twilight,relax,0.06483459,0.1038971,0.9924622,0.04582012,0.2563412,3.95018,3.933563,1,0.08047485,0.07905579,0.9936066,0.01566207,0.1868749,3.757462,3.750793,1,1,False,27
2.192932,15021843,24,0,LightSound,Twilight,relax,0.07012939,0.09211731,0.9932709,0.04702139,0.2512847,3.922714,3.920883,1,0.08087158,0.08131409,0.9933929,0.01780462,0.1820627,3.732849,3.733109,1,1,False,27
2.292908,15021843,24,0,LightSound,Twilight,relax,0.07307434,0.08583069,0.9936218,0.04781353,0.2481812,3.91864,3.931198,1,0.0796814,0.08105469,0.993515,0.01769626,0.1801161,3.750931,3.753525,1,1,False,27
2.392944,15021843,24,0,LightSound,Twilight,relax,0.07327271,0.08229065,0.9938965,0.048751,0.2458782,3.916779,3.90535,1,0.08677673,0.07522583,0.9933777,0.02421117,0.1766876,3.687912,3.795532,1,1,False,27
2.49292,15021843,24,0,LightSound,Twilight,relax,0.1789856,0.04052734,0.9830017,0.1164596,0.2191293,3.910294,3.920547,1,0.1677094,0.02346802,0.9855499,0.07759631,0.1469747,3.704376,3.725052,1,1,False,27
2.592896,15021843,24,0,LightSound,Twilight,relax,0.1851501,0.03593445,0.9820404,0.1183171,0.2171069,3.917923,3.924179,1,0.174408,0.02142334,0.984436,0.08085835,0.1454647,3.761673,3.765671,1,1,False,27
2.692932,15021843,24,0,LightSound,Twilight,relax,0.1910858,0.03543091,0.9809265,0.119939,0.21562,3.966019,3.970322,1,0.1768951,0.01689148,0.9840698,0.0839088,0.1429362,3.857544,3.857513,1,1,False,27
2.792908,15021843,24,0,LightSound,Twilight,relax,0.1932983,0.03121948,0.9806366,0.1207241,0.2138452,3.986298,4.00737,1,0.1803284,0.01423645,0.98349,0.0857625,0.1410705,3.871765,3.881271,1,1,False,27
2.892944,15021843,24,0,LightSound,Twilight,relax,0.1936798,0.02549744,0.9807281,0.1214525,0.2119342,4.061157,4.069412,1,0.1832123,0.009002686,0.983017,0.08772457,0.1390744,3.907791,3.916901,1,1,False,27
2.99292,15021843,24,0,LightSound,Twilight,relax,0.1188354,-0.02655029,0.9925537,0.07881832,0.1985956,4.037354,3.274155,1,0.1328888,-0.03414917,0.9905396,0.05161905,0.1248628,3.884964,-1,1,1,False,27
3.092896,15021843,24,0,LightSound,Twilight,relax,0,0,0,0.02346039,-0.2173465,-1,-1,0,0,0,0,-0.09513229,-0.3040277,-1,-1,0,1,False,27
3.192932,15021843,24,0,LightSound,Twilight,relax,0,0,0,0.02282608,-0.1466379,-1,3.560028,0.2417573,0,0,0,-0.06070763,-0.2397377,-1,-1,0.128941,1,False,27
3.292908,15021843,24,0,LightSound,Twilight,relax,0.03257751,-0.6339111,0.7727051,0.01644766,-0.1426433,3.551971,3.529068,0.3180475,0.03875732,-0.1892853,0.9811401,-0.0596478,-0.2368214,3.276703,3.526566,0.297611,1,False,27
3.392944,15021843,24,0,LightSound,Twilight,relax,0,0,0,0.001085639,-0.1805669,-1,-1,0.1917494,0,0,0,-0.0719443,-0.2533553,-1,-1,0.110127,1,False,27
3.49292,15021843,24,0,LightSound,Twilight,relax,0,0,0,-0.005595863,-0.1947957,-1,-1,0.212697,0,0,0,-0.08184785,-0.2670736,-1,-1,0.1117019,1,False,27
3.592896,15021843,24,0,LightSound,Twilight,relax,0,0,0,-0.003703296,-0.1947957,-1,-1,0.2149872,0,0,0,-0.07941741,-0.2653793,-1,-1,0.09931552,1,False,27
3.692932,15021843,24,0,LightSound,Twilight,relax,0,0,0,-0.001107633,-0.1880749,-1,2.911636,0.207288,0,0,0,-0.07787615,-0.2665505,-1,-1,0.08207795,1,False,27
3.792908,15021843,24,0,LightSound,Twilight,relax,0.008117676,-0.5741119,0.8187256,0.004007816,-0.1839726,2.801544,2.802185,0.1802922,0,0,0,-0.07711112,-0.2679722,-1,-1,0.1859843,1,False,27
3.892944,15021843,24,0,LightSound,Twilight,relax,0.008743286,-0.5558167,0.8312531,0.004731297,-0.1721044,2.802475,-1,0.1633984,0,0,0,-0.0781343,-0.2684186,-1,-1,0.07981613,1,False,27
3.99292,15021843,24,0,LightSound,Twilight,relax,0.007049561,-0.5529327,0.8331757,0.004114747,-0.1691008,2.787384,2.789383,0.1430919,0,0,0,-0.07729292,-0.2688946,-1,-1,0.03745858,1,False,27
4.092896,15021843,24,0,LightSound,Twilight,relax,0,0,0,-0.0005475879,-0.1738114,-1,-1,0.129053,0,0,0,-0.0780375,-0.2697554,-1,-1,0.1,1.907305,True,48
4.192932,15021843,24,0,LightSound,Twilight,relax,0.005432129,-0.5779266,0.8160553,-7.075071E-05,-0.1798292,2.785553,2.806931,0.07625715,0,0,0,-0.08251488,-0.2694241,-1,-1,0.1,1.866666,True,45
4.292908,15021843,24,0,LightSound,Twilight,relax,0,0,0,0.005337238,-0.1967496,-1,-1,0.02082445,0,0,0,-0.08220309,-0.2650614,-1,3.373337,0.1,1.783593,True,44
4.392944,15021843,24,0,LightSound,Twilight,relax,0.01957703,-0.6044617,0.7963867,0.005726337,-0.1988264,2.748749,-1,0.07373991,0,0,0,-0.08591044,-0.2683532,-1,-1,0.1,1.740501,True,42
4.49292,15021843,24,0,LightSound,Twilight,relax,0,0,0,0.01028132,-0.1944331,-1,-1,0.2110761,-0.04252625,-0.6390839,0.7679443,-0.0809955,-0.2596769,2.928619,2.964981,0.1814519,1.651813,True,41
4.592896,15021843,24,0,LightSound,Twilight,relax,0.04185486,-0.6111908,0.7903595,0.02621615,-0.1216604,2.475739,2.562012,0.3208871,0.0136261,-0.5431519,0.8395081,-0.04452342,-0.1848214,2.8237,2.856369,0.3418016,1.604846,True,39
4.692932,15021843,24,0,LightSound,Twilight,relax,0.04139709,-0.5883636,0.8075256,0.02298355,-0.1144414,2.520599,2.529694,0.3955287,0.01296997,-0.5236206,0.8518372,-0.04134536,-0.1839185,2.721756,2.728729,0.3655738,1.513718,True,38
4.792908,15021843,24,0,LightSound,Twilight,relax,0.04098511,-0.5913239,0.8053741,0.02239382,-0.1154702,2.517776,2.519424,0.3539944,0.01220703,-0.524353,0.8513947,-0.04103136,-0.1844653,2.715775,2.71579,0.3732695,1.466259,True,36
4.892944,15021843,24,0,LightSound,Twilight,relax,0.05531311,-0.6374817,0.7684631,0.02376592,-0.124177,2.364136,2.66806,0.3508852,0.009841919,-0.5244598,0.8513641,-0.04073876,-0.1854775,2.69751,2.696198,0.3774197,1.370671,True,35
4.99292,15021843,24,0,LightSound,Twilight,relax,0.02955627,-0.6227264,0.7818756,0.01928246,-0.1276524,2.421066,2.421997,0.3233391,0.007339478,-0.5323944,0.8464508,-0.04125869,-0.1901331,2.765793,2.768723,0.3098232,1.321679,True,33
5.092896,15021843,24,0,LightSound,Twilight,relax,0.03672791,-0.6300659,0.77565,0.02042389,-0.1308421,2.484543,2.48526,0.3033925,0.01132202,-0.5500641,0.8350372,-0.04202837,-0.1948391,2.686386,2.686569,0.293787,1.223342,True,32
5.192932,15021843,24,0,LightSound,Twilight,relax,0.03849792,-0.6359711,0.7707367,0.02072418,-0.1336665,2.522812,2.539993,0.2491759,0.005599976,-0.557373,0.8302307,-0.04367936,-0.1990874,2.674896,2.691162,0.2985953,1.174251,True,30
