Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09174347,15021843,1,0,LightDynamic,Day,null,0,0,0,0.1223922,-0.1858566,-1,-1,0.5585274,0.1993256,-0.1991425,0.9594727,0.03127515,-0.2843268,2.579208,2.557556,0.1509667,7,False,221
0.1917419,15021843,1,0,LightDynamic,Day,null,0.1927185,-0.6110077,0.7677917,0.1206604,-0.1880782,2.670715,2.686584,0.5727005,0.1370544,-0.6032715,0.7856445,0.03026605,-0.2856685,2.574417,2.595673,0.19359,7,False,222
0.2917404,15021843,1,0,LightDynamic,Day,null,0,0,0,0.08988607,-0.08525431,-1,-1,0.3187284,0,0,0,-0.03753299,-0.1590148,-1,-1,0.1120022,7,False,222
0.3917389,15021843,1,0,LightDynamic,Day,null,-0.0007324219,-0.3414459,0.9398956,-0.003006577,0.004230499,2.661377,2.465805,1,0.0241394,-0.3175049,0.947937,-0.06595266,-0.09947765,2.70076,2.55278,0.7149397,7,False,222
0.491745,15021843,1,0,LightDynamic,Day,null,0.006958008,-0.3453064,0.9384613,-0.002886593,-0.0009618998,2.399261,2.352112,1,0.0201416,-0.3329926,0.9427032,-0.05750537,-0.1062702,2.360855,2.297318,1,7,False,222
0.5917435,15021843,1,0,LightDynamic,Day,null,0,0,0,-0.0213846,-0.3659822,-1,-1,0,0,0,0,-0.1525702,-0.2804028,-1,-1,0,7,False,222
0.6917419,15021843,1,0,LightDynamic,Day,null,0,0,0,-0.1084267,-0.04620385,-1,2.1147,0.8365476,0,0,0,-0.1663703,-0.1475066,-1,2.044434,0.4643415,7,False,223
0.7917404,15021843,1,0,LightDynamic,Day,null,-0.09407043,-0.4058685,0.9090576,-0.07799608,-0.04687953,2.077103,2.036148,1,-0.0758667,-0.3887177,0.9182129,-0.1296098,-0.1559082,2.106628,2.115768,1,7,False,224
0.8917389,15021843,1,0,LightDynamic,Day,null,-0.01960754,-0.3959656,0.918045,-0.03345597,-0.04446375,2.065323,2.059662,1,-0.008850098,-0.3634491,0.9315643,-0.08540118,-0.1451381,1.920151,1.924362,1,7,False,220
0.991745,15021843,1,0,LightDynamic,Day,null,0.04393005,-0.3834686,0.9225006,0.0138557,-0.03761244,2.045563,2.075531,1,0.04830933,-0.3527069,0.9344788,-0.04037493,-0.1375793,1.968369,1.998474,1,7,False,215
1.091743,15021843,1,0,LightDynamic,Day,null,0.07420349,-0.3770752,0.9231873,0.04648769,-0.03541255,2.102722,2.102722,1,0.07571411,-0.3532562,0.9324493,-0.008816957,-0.1386894,1.996887,1.993744,1,7,False,215
1.191742,15021843,1,0,LightDynamic,Day,null,0,0,0,0.01202083,-0.07015991,-1,-1,0.5379301,0,0,0,-0.03391325,-0.02337766,-1,-1,0.4191065,7,False,215
1.29174,15021843,1,0,LightDynamic,Day,null,0.01774597,0.09687805,0.9951324,0.005633593,0.239673,2.166321,2.079956,1,0.03808594,0.08522034,0.9956207,-0.04748994,0.1482889,2.040665,2.045074,1,7,False,216
