Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09072876,15021843,19,0,LightSound,Day,arousal,0.08280945,-0.1817169,0.9798431,0.07160306,0.1037303,1.841187,1.889877,1,0.09405518,-0.175293,0.980011,0.02535605,0.01709044,1.822403,1.809708,1,7,False,234
0.1907349,15021843,19,0,LightSound,Day,arousal,0.04829407,0.06063843,0.9969788,0.04779315,0.2381393,2.049454,1.97464,1,0.04832458,0.03507996,0.9981995,-0.01184386,0.151519,1.876343,1.863449,1,7,False,234
0.290741,15021843,19,0,LightSound,Day,arousal,0.05230713,0.06562805,0.99646,0.04349995,0.2305026,1.985046,1.993439,1,0.04782104,0.03799438,0.9981232,-0.009823442,0.1507889,1.887283,1.885986,1,7,False,234
0.3907166,15021843,19,0,LightSound,Day,arousal,-0.01197815,0.1677704,0.9857483,0.005540133,0.2929415,2.068283,2.042526,1,-0.003585815,0.1537323,0.9880981,-0.05271548,0.2172005,1.91124,1.92453,1,7,False,234
0.4907227,15021843,19,0,LightSound,Day,arousal,-0.005355835,0.1639404,0.9864502,0.005975246,0.2852336,2.079971,2.082535,1,-0.006713867,0.1504669,0.9885864,-0.04644811,0.2085676,1.980728,1.98053,1,7,False,234
0.5907288,15021843,19,0,LightSound,Day,arousal,0.001937866,0.1615295,0.9868622,0.009966493,0.2813794,2.118332,2.140732,1,-0.002380371,0.1459503,0.9892731,-0.04245925,0.2072432,1.984711,1.989609,1,7,False,234
0.6907349,15021843,19,0,LightSound,Day,arousal,0.0006561279,0.1592255,0.9872284,0.01003206,0.2775753,2.151733,2.157455,1,-0.003723145,0.1517334,0.9884033,-0.04716307,0.2096462,1.988495,2.070099,1,7,False,233
0.790741,15021843,19,0,LightSound,Day,arousal,0.00189209,0.167923,0.9857941,0.0002914667,0.2821047,2.149857,2.163696,1,-0.01197815,0.1472473,0.9890137,-0.05300629,0.2075517,2.085007,2.013702,1,7,False,234
0.8907166,15021843,19,0,LightSound,Day,arousal,-0.003540039,0.168335,0.9857178,0.005040884,0.2855428,2.190277,2.210999,1,-0.009185791,0.1467133,0.9891205,-0.04487801,0.2118187,2.092346,2.081711,1,7,False,234
0.9907227,15021843,19,0,LightSound,Day,arousal,-0.1096497,-0.09204102,0.9896851,0.02461898,0.1362578,3.973511,3.639771,0.8340375,0,0,0,-0.04184502,0.1524162,-1,-1,0.8950696,7,False,233
1.090729,15021843,19,0,LightSound,Day,arousal,-0.02648926,0.1917114,0.9810791,-0.01601386,0.3036625,2.33371,2.32663,1,-0.03565979,0.1568451,0.986969,-0.05890948,0.2274263,2.159531,2.147644,1,7,False,234
1.190735,15021843,19,0,LightSound,Day,arousal,-0.02276611,0.1868134,0.9821167,-0.005923033,0.299872,2.39505,2.4039,1,-0.02586365,0.1482086,0.9886017,-0.04745013,0.2259067,2.27861,2.257965,1,7,False,234
1.290741,15021843,19,0,LightSound,Day,arousal,-0.02586365,0.1829987,0.9827576,-0.007224858,0.2991872,2.460266,2.486099,1,-0.03538513,0.1615295,0.9862213,-0.05572855,0.2236056,2.293839,2.289139,1,7,False,233
1.390717,15021843,19,0,LightSound,Day,arousal,-0.02822876,0.1754761,0.9840698,-0.01408494,0.2919628,2.506836,2.514755,1,-0.02839661,0.1599121,0.9867096,-0.05608839,0.220798,2.300507,2.34996,1,7,False,234
1.490723,15021843,19,0,LightSound,Day,arousal,-0.01933289,0.1722565,0.984848,-0.0075351,0.2923267,2.511292,2.511459,1,-0.0309906,0.152359,0.9878235,-0.05202591,0.2225543,2.29332,2.298996,1,7,False,234
1.590729,15021843,19,0,LightSound,Day,arousal,-0.02009583,0.1705933,0.9851227,-0.007553697,0.2902086,2.514526,2.493546,1,-0.03399658,0.1490784,0.9882355,-0.05300802,0.2186198,2.301956,2.297913,1,7,False,233
1.690735,15021843,19,0,LightSound,Day,arousal,-0.02452087,0.1643982,0.986084,-0.01082063,0.2846165,2.500443,2.498718,1,-0.03448486,0.1437531,0.9889984,-0.05508912,0.213832,2.276382,2.276581,1,7,False,234
1.790741,15021843,19,0,LightSound,Day,arousal,-0.01870728,0.1543732,0.9878235,-0.008158028,0.2808409,2.525925,2.527756,1,-0.02745056,0.1425934,0.9893951,-0.05153656,0.2122316,2.330811,2.33934,1,7,False,234
1.890717,15021843,19,0,LightSound,Day,arousal,-0.02522278,-0.203186,0.9788055,-0.004980326,0.08824277,2.507828,2.499496,1,-0.05967712,-0.1926575,0.9794464,-0.09132433,0.01337188,2.34819,2.389481,1,7,False,234
1.990723,15021843,19,0,LightSound,Day,arousal,-0.088974,-0.401535,0.911499,-0.02913713,-0.02015841,2.6353,2.635162,1,-0.06794739,-0.3816681,0.9217834,-0.09731466,-0.102409,2.438614,2.452042,1,7,False,234
2.090729,15021843,19,0,LightSound,Day,arousal,-0.0684967,-0.4030914,0.9125824,-0.0308283,-0.02265525,2.591782,2.564865,0.9857258,-0.06056213,-0.3912201,0.9182892,-0.08848661,-0.1038899,2.40741,2.39238,0.9395084,7,False,234
2.190735,15021843,19,0,LightSound,Day,arousal,-0.07667542,-0.3961487,0.9149628,-0.03471434,-0.02237058,2.522537,2.485367,0.9503304,-0.06274414,-0.3889313,0.9191132,-0.08848661,-0.1032542,2.377335,2.350372,0.9492269,7,False,234
2.290741,15021843,19,0,LightSound,Day,arousal,-0.09164429,-0.3861542,0.9178619,-0.04021955,-0.020702,2.32135,2.321304,1,-0.06863403,-0.3850403,0.9203339,-0.09244025,-0.1023821,2.219147,2.21077,1,7,False,234
2.390717,15021843,19,0,LightSound,Day,arousal,-0.09315491,-0.3834076,0.9188538,-0.04172623,-0.0193187,2.297119,2.261902,0.8884937,-0.06808472,-0.3847046,0.920517,-0.09281659,-0.1016949,2.172195,2.128433,0.8940482,7,False,234
2.490723,15021843,19,0,LightSound,Day,arousal,0.0110321,-0.461853,0.8868713,0.02681613,-0.06083798,2.21431,2.123215,0.8707739,0.03250122,-0.4312286,0.9016418,-0.03664458,-0.1425892,2.043274,2.105728,0.8081509,7,False,234
2.590729,15021843,19,0,LightSound,Day,arousal,0.1488037,-0.5474701,0.8234711,0.1096468,-0.1110224,2.347687,2.347916,0.6807048,0.1568604,-0.5200348,0.8396149,0.03980839,-0.1951784,2.230515,2.284073,0.6070714,7,False,234
2.690735,15021843,19,0,LightSound,Day,arousal,0.1508942,-0.5472107,0.8232727,0.1098239,-0.1112933,2.365768,2.368774,0.6190839,0.1572113,-0.528656,0.834137,0.04245698,-0.1977361,2.279892,2.285156,0.638438,7,False,234
2.790741,15021843,19,0,LightSound,Day,arousal,0.1594849,-0.5480499,0.8210907,0.1093419,-0.1113567,2.397293,2.397491,0.6187249,0.1551361,-0.5294342,0.8340302,0.04531026,-0.1971011,2.315765,2.315887,0.6633547,7,False,234
2.890717,15021843,19,0,LightSound,Day,arousal,0.1446533,-0.4959717,0.8562012,0.1051255,-0.07403958,1.860184,-1,0.4908574,0.1264954,-0.4732971,0.8717651,0.04503846,-0.1036229,1.712524,-1,0.5038726,7,False,234
2.990723,15021843,19,0,LightSound,Day,arousal,0,0,0,0.04664147,-0.2474914,-1,3.376221,0.1248738,0,0,0,0.004522085,-0.08427572,-1,-1,0.1782504,7,False,234
3.090729,15021843,19,0,LightSound,Day,arousal,0.1607666,-0.07929993,0.9837952,0.1084571,0.1749019,2.147598,2.207031,0.820667,0.1766663,-0.07797241,0.9811707,0.06389892,0.09896499,2.148346,2.165497,0.8994832,7,False,233
3.190735,15021843,19,0,LightSound,Day,arousal,0.1586151,-0.05978394,0.9855194,0.1001607,0.1731336,2.26944,2.230698,1,0.147934,-0.0740509,0.9862061,0.05672407,0.09267789,2.165161,2.170776,1,7,False,233
3.290741,15021843,19,0,LightSound,Day,arousal,0.158432,-0.06562805,0.9851837,0.1010448,0.1716754,2.318329,2.332199,1,0.1510773,-0.06829834,0.986145,0.05861938,0.09487963,2.207565,2.220215,1,7,False,234
3.390717,15021843,19,0,LightSound,Day,arousal,0.1599274,-0.06159973,0.985199,0.10346,0.1696075,2.335388,2.232483,1,0.142334,-0.07208252,0.9871826,0.05701017,0.09213287,2.196762,2.183563,1,7,False,234
3.490723,15021843,19,0,LightSound,Day,arousal,0.1565094,-0.06483459,0.9855347,0.1003033,0.1669677,2.263077,2.250351,1,0.1324158,-0.06819153,0.9888306,0.0515492,0.08926082,2.13063,2.116379,1,7,False,234
3.590729,15021843,19,0,LightSound,Day,arousal,0.1562042,-0.06417847,0.9856262,0.1000617,0.1660333,2.220276,2.204224,1,0.134491,-0.06684875,0.9886475,0.05421627,0.09016055,2.124298,2.120621,1,7,False,234
3.690735,15021843,19,0,LightSound,Day,arousal,0.1581879,-0.06222534,0.9854431,0.103189,0.1673955,2.200928,2.221283,1,0.1335907,-0.07026672,0.9885406,0.05397511,0.09047043,2.133621,2.158752,1,7,False,233
3.790741,15021843,19,0,LightSound,Day,arousal,0.1521606,-0.05279541,0.9869385,0.09580767,0.1710884,2.210587,2.215179,1,0.1274109,-0.07266235,0.9891815,0.04845238,0.09047043,2.108429,2.10849,1,7,False,233
3.890717,15021843,19,0,LightSound,Day,arousal,0.1509552,-0.05813599,0.9868164,0.09651363,0.1695414,2.209427,2.202545,1,0.1279602,-0.07142639,0.9891968,0.0492233,0.0904454,2.12825,2.129166,1,7,False,233
3.990723,15021843,19,0,LightSound,Day,arousal,0.147995,-0.05923462,0.9871979,0.09618545,0.1689755,2.215973,2.216003,1,0.1256866,-0.07196045,0.9894409,0.04947734,0.0904454,2.123947,2.128265,1,7,False,233
4.090729,15021843,19,0,LightSound,Day,arousal,0.1415253,-0.06254578,0.9879456,0.09112811,0.1671394,2.241684,2.258789,1,0.1213074,-0.07537842,0.9897461,0.04536009,0.08920938,2.141983,2.169724,1,7.703428,True,239
4.190735,15021843,19,0,LightSound,Day,arousal,0.1416626,-0.07066345,0.987381,0.09245622,0.1631206,2.282715,2.286316,1,0.1237946,-0.074646,0.9894867,0.04767573,0.08688796,2.187683,2.200516,1,7.658813,True,239
4.290741,15021843,19,0,LightSound,Day,arousal,0.1442566,-0.0721283,0.9868927,0.09192336,0.1642906,2.290237,2.295654,1,0.1200104,-0.07853699,0.9896545,0.04537296,0.08852035,2.229202,2.228241,1,7.568066,True,239
4.390717,15021843,19,0,LightSound,Day,arousal,0.1432495,-0.06497192,0.9875488,0.0891974,0.1678177,2.267944,2.254227,1,0.1155701,-0.07824707,0.9902039,0.04240763,0.08971387,2.20723,2.171967,1,7.52128,True,238
4.490723,15021843,19,0,LightSound,Day,arousal,0.1414337,-0.06680298,0.9876862,0.09027636,0.1674782,2.147232,2.108749,1,0.1161652,-0.07894897,0.9900818,0.04342914,0.08904219,2.085068,2.072647,1,7.426601,True,238
4.590729,15021843,19,0,LightSound,Day,arousal,0.1429291,-0.068573,0.9873505,0.09186327,0.166866,2.072708,2.063782,1,0.1176453,-0.08139038,0.9897003,0.04390275,0.08812034,2.011948,1.983139,1,7.376235,True,237
4.690735,15021843,19,0,LightSound,Day,arousal,0.06488037,-0.1187439,0.990799,0.05585217,0.152226,1.930679,2.005432,1,0.05004883,-0.1067505,0.9930115,0.009336948,0.07849622,1.90976,1.929626,1,7.281075,True,237
4.790741,15021843,19,0,LightSound,Day,arousal,0.06317139,-0.1108398,0.9918213,0.05552876,0.1532041,1.987686,2.053772,1,0.04696655,-0.108902,0.9929352,0.007046223,0.07840943,1.943359,1.97052,1,7.231848,True,236
4.890717,15021843,19,0,LightSound,Day,arousal,0,0,0,0.08721018,-0.02766418,-1,-1,0.0514265,0,0,0,-0.1242265,-0.105841,-1,-1,0.1299859,7.132747,True,235
