Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09802246,08121447,2,0,LightSound,Twilight,null,0.02607727,-0.09797668,0.9948425,0.009162426,0.1256196,4.032074,4.053574,1,-0.01319885,-0.09854126,0.9950409,0.07675028,0.07742643,4.527252,4.535965,1,1,False,3
0.1980591,08121447,2,0,LightSound,Twilight,null,0.0284729,-0.09533691,0.9950256,0.01004446,0.1266057,4.075821,4.077774,1,-0.01220703,-0.09588623,0.9953156,0.07720935,0.07853818,4.562897,4.57457,1,1,False,3
0.2980347,08121447,2,0,LightSound,Twilight,null,0.04162598,-0.09584045,0.9945221,0.0209527,0.1262019,4.121552,4.122101,1,0.005737305,-0.08543396,0.9963226,0.08792889,0.07867485,4.578583,4.57811,1,1,False,3
0.3980103,08121447,2,0,LightSound,Twilight,null,0.04170227,-0.09594727,0.9945068,0.02072036,0.1259871,4.121262,4.121353,1,0.008728027,-0.08482361,0.9963531,0.08922899,0.07867485,4.595779,4.618454,1,1,False,3
0.4980469,08121447,2,0,LightSound,Twilight,null,0.04270935,-0.09767151,0.9942932,0.02108181,0.1251752,4.12468,4.125092,1,0.009170532,-0.08403015,0.9964142,0.09028733,0.07842934,4.62767,4.627762,1,1,False,3
0.5980225,08121447,2,0,LightSound,Twilight,null,0.04321289,-0.09765625,0.994278,0.02108181,0.1242777,4.135727,4.136703,1,0.01034546,-0.09089661,0.9958038,0.09056926,0.07581538,4.630554,4.635056,1,1,False,3
0.6980591,08121447,2,0,LightSound,Twilight,null,0.05226135,-0.0894165,0.9946136,0.0318265,0.1314006,4.167938,4.159393,1,0.02783203,-0.07698059,0.9966278,0.09974766,0.08185112,4.676498,4.674469,1,1,False,3
0.7980347,08121447,2,0,LightSound,Twilight,null,0.05348206,-0.09002686,0.9944916,0.03238606,0.1314122,4.169632,4.173996,1,0.02593994,-0.07879639,0.9965515,0.09974766,0.08186066,4.679321,4.680923,1,1,False,3
0.8980103,08121447,2,0,LightSound,Twilight,null,0.0526886,-0.09153748,0.9944,0.03256893,0.1307263,4.194641,4.195404,1,0.02818298,-0.07704163,0.9966278,0.1006857,0.08226728,4.680527,4.685226,1,1,False,3
0.9980469,08121447,2,0,LightSound,Twilight,null,0.0512085,-0.09169006,0.9944611,0.03178799,0.1306643,4.216537,4.255463,1,0.02970886,-0.07788086,0.9965057,0.1005825,0.08213669,4.705292,4.63649,1,1,False,3
1.098022,08121447,2,0,LightSound,Twilight,null,0.06259155,-0.08851624,0.9940948,0.04332876,0.1321795,4.27951,4.275574,1,0.05258179,-0.08267212,0.9951782,0.1147034,0.08236295,4.72644,4.723999,1,1,False,3
1.198059,08121447,2,0,LightSound,Twilight,null,0.0620575,-0.08827209,0.9941559,0.04276884,0.1322997,4.276413,4.277298,1,0.05439758,-0.08314514,0.9950409,0.1153527,0.08211255,4.729034,4.724503,1,1,False,3
1.298035,08121447,2,0,LightSound,Twilight,null,0.06382751,-0.08834839,0.9940338,0.04353809,0.1321684,4.288574,4.289215,1,0.05735779,-0.08720398,0.9945221,0.1164064,0.08075988,4.711823,4.726746,1,1,False,3
1.39801,08121447,2,0,LightSound,Twilight,null,0.08958435,-0.09727478,0.9912109,0.06160557,0.1280254,4.320526,4.280502,1,0.08184814,-0.09573364,0.9920349,0.1303465,0.07503527,4.733566,4.752808,1,1,False,3
1.498047,08121447,2,0,LightSound,Twilight,null,0.08079529,-0.09742737,0.9919434,0.06147909,0.1287405,4.301117,4.306244,1,0.07839966,-0.103241,0.9915466,0.1306506,0.07307816,4.757813,4.757767,1,1,False,3
1.598022,08121447,2,0,LightSound,Twilight,null,0.08305359,-0.09857178,0.9916534,0.06190217,0.1285986,4.307449,4.296982,1,0.0776825,-0.1044464,0.9914856,0.1305484,0.07292056,4.770844,4.782135,1,1,False,3
1.698059,08121447,2,0,LightSound,Twilight,null,0.09309387,-0.1057434,0.9900208,0.0638504,0.1248763,4.406189,4.444138,1,0.078125,-0.1059113,0.9912872,0.1312886,0.07279861,4.814301,4.813705,1,1,False,3
1.798035,08121447,2,0,LightSound,Twilight,null,0.09680176,-0.1138916,0.9887543,0.06580496,0.121098,4.445816,4.459747,1,0.07667542,-0.1096649,0.9909973,0.1311795,0.06943601,4.815384,4.830215,1,1,False,3
1.89801,08121447,2,0,LightSound,Twilight,null,0.09793091,-0.115509,0.9884644,0.06542003,0.1199517,4.502594,4.509537,1,0.07589722,-0.1153259,0.9904175,0.1319193,0.06721693,4.843964,4.842468,1,1,False,3
1.998047,08121447,2,0,LightSound,Twilight,null,0.1010742,-0.1171112,0.9879456,0.06530058,0.1186216,4.510712,4.530746,1,0.0761261,-0.1184235,0.990036,0.1331104,0.06585068,4.838501,4.847504,1,1,False,3
2.098022,08121447,2,0,LightStatic,Twilight,null,0.09951782,-0.115097,0.9883423,0.06402326,0.1197557,4.529068,4.543289,1,0.07769775,-0.1159515,0.9902039,0.1333889,0.06694293,4.879288,4.88298,1,1,False,3
2.198059,08121447,2,0,LightStatic,Twilight,null,0.07749939,-0.1201935,0.9897156,0.05023623,0.1176635,4.605164,4.715164,1,0.0546875,-0.1126862,0.9921112,0.1200747,0.06786394,4.918777,4.941177,1,1,False,3
2.298035,08121447,2,0,LightStatic,Twilight,null,0.08145142,-0.114212,0.990097,0.04363859,0.1187453,4.690125,4.691116,1,0.05471802,-0.1188507,0.991394,0.1125566,0.06667483,4.935791,4.932587,1,1,False,3
2.39801,08121447,2,0,LightStatic,Twilight,null,0.07687378,-0.110733,0.99086,0.04157519,0.1213536,4.672623,4.682648,1,0.0557251,-0.1162109,0.9916534,0.1130779,0.06820643,4.968719,4.987152,1,1,False,3
