Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09100342,08121447,32,0,LightStatic,Day,null,-0.2223969,-0.1086884,0.9688721,-0.161781,0.1207564,2.730652,2.711075,1,-0.2170105,-0.1086273,0.9700928,-0.08929902,0.07796973,2.860107,2.830185,1,6.453688,False,122
0.19104,08121447,32,0,LightStatic,Day,null,-0.2204132,-0.1069794,0.9695129,-0.1621714,0.1206218,2.621841,2.615265,1,-0.2169647,-0.108902,0.9700775,-0.08925188,0.07766318,2.801132,2.776871,1,6.637247,False,127
0.2910156,08121447,32,0,LightStatic,Day,null,-0.2203369,-0.1056824,0.9696808,-0.16213,0.1213835,2.57515,2.488281,1,-0.2180481,-0.1114349,0.9695435,-0.08941406,0.0770846,2.700378,2.698212,1,6.72196,False,135
0.3909912,08121447,32,0,LightStatic,Day,null,0.1119995,-0.09060669,0.989563,0.08484507,0.136411,2.478149,2.450729,1,0.1056061,-0.1199036,0.9871368,0.1420735,0.0742228,2.624374,2.716064,1,6.890468,False,140
0.4910278,08121447,32,0,LightStatic,Day,null,0.1151581,-0.09234619,0.9890289,0.08335865,0.1350548,2.443024,2.432953,1,0.1096649,-0.1133881,0.9874725,0.1446103,0.07542205,2.695541,2.687027,1,6.982637,False,149
0.5910034,08121447,32,0,LightStatic,Day,null,0.1189575,-0.09222412,0.9886017,0.08316112,0.1349179,2.415649,2.404694,1,0.1068268,-0.1112366,0.9880219,0.1459107,0.07645792,2.668198,2.642426,1,7,False,149
0.69104,08121447,32,0,LightStatic,Day,null,0.1181335,-0.0921936,0.9886932,0.08291364,0.1357939,2.386627,2.372604,1,0.1086273,-0.10849,0.9881287,0.146751,0.07782364,2.625244,2.625137,1,7,False,149
0.7910156,08121447,32,0,LightStatic,Day,null,0.1151733,-0.09135437,0.9891205,0.08270466,0.1364838,2.417343,2.421265,1,0.1105499,-0.1069794,0.9880829,0.1468549,0.07834971,2.646301,2.646515,1,7,False,149
0.8909912,08121447,32,0,LightStatic,Day,null,0.1168671,-0.08760071,0.9892731,0.08267677,0.137386,2.433533,2.424149,1,0.1109619,-0.1121826,0.9874573,0.1468235,0.07730377,2.663422,2.628952,1,7,False,149
0.9910278,08121447,32,0,LightStatic,Day,null,0.1166687,-0.08926392,0.9891357,0.08279073,0.1364656,2.401749,2.410904,1,0.1111298,-0.1074829,0.9879608,0.1476787,0.07775682,2.624802,2.6297,1,7,False,149
1.091003,08121447,32,0,LightStatic,Day,null,0.1155243,-0.08985901,0.9892273,0.08286166,0.1366117,2.428757,2.443481,1,0.1110535,-0.1081085,0.987915,0.1484451,0.07756597,2.633957,2.633789,1,7,False,150
1.19104,08121447,32,0,LightStatic,Day,null,0.1139832,-0.09118652,0.9892883,0.08314896,0.135582,2.453781,2.463791,1,0.1117706,-0.1104736,0.9875641,0.1494824,0.07649881,2.66124,2.714386,1,7,False,150
1.291016,08121447,32,0,LightStatic,Day,null,0.1175385,-0.09759521,0.9882507,0.08376491,0.1324573,2.567245,2.581253,1,0.1072388,-0.1089478,0.9882355,0.1487783,0.07504058,2.794815,2.814026,1,7,False,150
1.390991,08121447,32,0,LightStatic,Day,null,0.113678,-0.09951782,0.9885101,0.08209562,0.1319232,2.634003,2.684555,1,0.1048126,-0.1100464,0.9883728,0.1475662,0.07477891,2.867462,2.876816,1,7,False,150
1.491028,08121447,32,0,LightStatic,Day,null,0.1015167,-0.1094666,0.9887848,0.08192277,0.1312792,2.766159,2.76619,1,0.1018677,-0.1086426,0.9888458,0.146521,0.07543433,2.913162,2.912979,1,7,False,150
1.591003,08121447,32,0,LightStatic,Day,null,0.04626465,-0.229248,0.9722595,0.04713452,0.05021268,2.728073,2.738861,0.9728398,0.04275513,-0.2455292,0.9684296,0.09052861,-0.007610679,2.865875,2.815231,0.9806325,7,False,149
1.69104,08121447,32,0,LightStatic,Day,null,0.03883362,-0.2309875,0.972168,0.04089737,0.0496332,2.749557,2.760849,0.9567899,0.0431366,-0.2482147,0.9677277,0.09482348,-0.007285118,2.879089,2.880722,0.9837079,7,False,149
1.791016,08121447,32,0,LightStatic,Day,null,0.04187012,-0.2275696,0.9728546,0.03905582,0.04945129,2.775482,2.775314,0.9655143,0.0413208,-0.2490692,0.9675903,0.09845746,-0.007696509,2.884155,2.883499,0.9635529,7,False,149
1.890991,08121447,32,0,LightStatic,Day,null,0.04177856,-0.2284698,0.972641,0.0362829,0.0498718,2.803085,2.784485,0.9564931,0.04350281,-0.2532654,0.9664154,0.1004767,-0.009155989,2.963867,2.994202,0.9539825,7,False,149
1.991028,08121447,32,0,LightStatic,Day,null,-0.06811523,-0.1858978,0.9801941,-0.03315461,0.1047887,2.609741,2.677307,0.8486392,-0.05323792,-0.1424561,0.9883575,0.02685785,0.07411611,2.927444,3.044159,0.8881019,7,False,149
2.091003,08121447,32,0,LightStatic,Day,null,0.007293701,-0.1412201,0.9899445,0.01692677,0.1169583,2.697174,2.790527,0.9096653,0.02290344,-0.1556549,0.9875336,0.0804919,0.05824614,2.848129,2.877228,0.8642046,7,False,149
2.19104,08121447,32,0,LightStatic,Day,null,0.01281738,-0.1369324,0.9904938,0.01920664,0.1168643,2.681198,2.701157,0.9697977,0.02290344,-0.1464233,0.9889526,0.08527875,0.05936271,2.823196,2.823837,0.9471917,7,False,149
2.291016,08121447,32,0,LightStatic,Day,null,0.0168457,-0.1348114,0.9907227,0.01835239,0.1152464,2.700424,2.701431,0.9865385,0.0234375,-0.1430511,0.9894257,0.08587742,0.05888826,2.849136,2.852325,0.9970238,7,False,149
2.390991,08121447,32,0,LightStatic,Day,null,0.02017212,-0.1335297,0.9908295,0.01755869,0.1142027,2.706543,2.706375,1,0.01863098,-0.1440582,0.9893799,0.08543324,0.05888826,2.866547,2.86615,1,7,False,149
2.491028,08121447,32,0,LightStatic,Day,null,0.02215576,-0.1389923,0.990036,0.01745021,0.1122618,2.72522,2.730804,1,0.01586914,-0.1469574,0.9890137,0.08440542,0.05846208,2.873672,2.877594,1,7,False,149
2.591003,08121447,32,0,LightStatic,Day,null,0.02346802,-0.1383057,0.990097,0.01686656,0.1114352,2.772156,2.7854,1,0.01335144,-0.1503906,0.9885254,0.08403075,0.0572629,2.872238,2.872604,1,7,False,149
