Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09606934,08121447,10,1,LightStatic,Day,neutral,0.1039124,-0.05200195,0.9932098,0.08755088,0.1395792,2.622421,2.622269,1,0.1215057,-0.07348633,0.9898529,0.1579849,0.07337677,3.070389,3.051163,1,6.401775,False,110
0.1960449,08121447,10,1,LightStatic,Day,neutral,0.1032867,-0.04676819,0.9935455,0.08648729,0.1422945,2.616272,2.609833,1,0.1201172,-0.06695557,0.9904938,0.1560905,0.07621473,3.045151,3.052399,1,6.581928,False,119
0.2960205,08121447,10,1,LightStatic,Day,neutral,0.1024628,-0.04629517,0.9936523,0.08636546,0.1425626,2.611557,2.612885,1,0.1180573,-0.06762695,0.9906921,0.1557174,0.07644182,3.041977,3.032852,1,6.66889,False,123
0.3960571,08121447,10,1,LightStatic,Day,neutral,0.1043243,-0.04507446,0.993515,0.08728826,0.1427835,2.640472,2.640579,1,0.1171417,-0.06886292,0.9907227,0.1568118,0.076594,3.024551,3.030975,1,6.839071,False,127
0.4960327,08121447,10,1,LightStatic,Day,neutral,0.1044922,-0.04600525,0.993454,0.08604217,0.1423128,2.604568,2.594177,1,0.1167145,-0.06716919,0.9908752,0.156203,0.07650328,3.040161,3.024765,1,6.927276,False,136
0.5960693,08121447,10,1,LightStatic,Day,neutral,0.1022034,-0.04608154,0.9936829,0.08422267,0.1426868,2.597763,2.604065,1,0.1144867,-0.06877136,0.9910278,0.1537873,0.07647109,2.974411,2.972839,1,7,False,139
0.6960449,08121447,10,1,LightStatic,Day,neutral,0.104126,-0.04646301,0.9934692,0.08522987,0.1429828,2.598495,2.595352,1,0.1157227,-0.06993103,0.9908142,0.1543695,0.07611918,2.960876,2.956955,1,7,False,139
0.7960205,08121447,10,1,LightStatic,Day,neutral,0.1043854,-0.04333496,0.9935913,0.08555651,0.1433495,2.55246,2.553162,1,0.1154633,-0.06694031,0.9910431,0.1544509,0.07672286,2.938812,2.932434,1,7,False,139
0.8960571,08121447,10,1,LightStatic,Day,neutral,0.1034698,-0.04652405,0.9935303,0.08368194,0.14303,2.526657,2.526382,1,0.1150208,-0.06459045,0.9912567,0.151737,0.07780123,2.894119,2.867508,1,7,False,139
0.9960327,08121447,10,1,LightStatic,Day,neutral,0.1060638,-0.04644775,0.9932709,0.08375549,0.1428906,2.474823,2.454361,1,0.116806,-0.06500244,0.9910126,0.1513205,0.0777989,2.818665,2.817535,1,7,False,140
1.096069,08121447,10,1,LightStatic,Day,neutral,0.1067505,-0.04745483,0.9931488,0.08543921,0.1426328,2.43219,2.430908,1,0.1143799,-0.06428528,0.9913483,0.1519923,0.07827622,2.775299,2.771011,1,7,False,140
1.196045,08121447,10,1,LightStatic,Day,neutral,0.1109009,-0.04960632,0.9925842,0.08520126,0.1422623,2.420715,2.42131,1,0.1176758,-0.06445313,0.9909515,0.1525046,0.07826895,2.750854,2.75206,1,7,False,139
1.296021,08121447,10,1,LightStatic,Day,neutral,0.1098328,-0.04800415,0.9927826,0.08382642,0.1419038,2.442154,2.436249,1,0.1155548,-0.06465149,0.9911804,0.1516351,0.07825732,2.744537,2.733612,1,7,False,139
1.396057,08121447,10,1,LightStatic,Day,neutral,0.1090851,-0.04711914,0.9929047,0.08528101,0.1420838,2.45134,2.490463,1,0.1145325,-0.06590271,0.9912262,0.1531692,0.07807219,2.755356,2.767059,1,7,False,139
1.496033,08121447,10,1,LightStatic,Day,neutral,0.1084137,-0.04370117,0.9931335,0.0858922,0.1423041,2.529892,2.556137,1,0.1109161,-0.06469727,0.9917145,0.1543043,0.07774276,2.806473,2.823486,1,7,False,139
1.596069,08121447,10,1,LightStatic,Day,neutral,0.1088562,-0.04679871,0.9929504,0.0833602,0.1414253,2.603516,2.622375,1,0.1078796,-0.06460571,0.9920502,0.1516547,0.07783961,2.898819,2.91037,1,7,False,139
1.696045,08121447,10,1,LightStatic,Day,neutral,0.1091309,-0.04830933,0.9928436,0.08175039,0.1410248,2.648483,2.672531,1,0.108078,-0.06546021,0.9919739,0.1500221,0.07747287,2.954803,2.967422,1,7,False,139
1.796021,08121447,10,1,LightStatic,Day,neutral,0.1070099,-0.0506134,0.9929657,0.08231437,0.1404615,2.77092,2.785004,1,0.1057129,-0.06025696,0.9925537,0.1505675,0.07930857,3.09964,3.130569,1,7,False,139
1.896057,08121447,10,1,LightStatic,Day,neutral,0.1073761,-0.0508728,0.9929047,0.08210826,0.1408537,2.795914,2.796173,1,0.1048889,-0.05897522,0.9927216,0.150093,0.07955199,3.122803,3.116455,1,7,False,139
1.996033,08121447,10,1,LightStatic,Day,neutral,0.1086426,-0.05508423,0.9925385,0.08053279,0.1392865,2.804626,2.80072,1,0.1040344,-0.05819702,0.9928589,0.1493107,0.07997423,3.126099,3.173065,1,7,False,139
2.096069,08121447,10,1,Sound,Day,neutral,0.1109772,-0.05383301,0.9923553,0.08136988,0.1397194,2.829437,2.836121,1,0.1011353,-0.0582428,0.9931641,0.1505597,0.08028275,3.153961,3.146729,1,7,True,139
2.196045,08121447,10,1,Sound,Day,neutral,0.1146851,-0.05473328,0.9918823,0.08254063,0.139104,2.846786,2.843231,1,0.09921265,-0.05905151,0.9933014,0.1509013,0.08006179,3.155869,3.146759,1,7,True,139
2.296021,08121447,10,1,Sound,Day,neutral,0.1136169,-0.05389404,0.9920502,0.08101892,0.1394516,2.839447,2.83345,1,0.09912109,-0.06169128,0.9931488,0.1496987,0.07897705,3.143967,3.140228,1,7,True,139
2.396057,08121447,10,1,Sound,Day,neutral,0.1148834,-0.0552063,0.9918365,0.08268321,0.1393946,2.783279,2.77095,1,0.09822083,-0.06304932,0.9931641,0.1510444,0.07960451,3.013611,3.041489,1,7,True,138
2.496033,08121447,10,1,Sound,Day,neutral,0.1140137,-0.05270386,0.9920654,0.08359909,0.1403432,2.691437,2.691559,1,0.09927368,-0.06565857,0.9928894,0.1519196,0.0787378,3.007126,3.003891,1,7,True,138
2.596069,08121447,10,1,Sound,Day,neutral,0.1127167,-0.0513916,0.9922943,0.08396375,0.1406428,2.647385,2.65506,1,0.1008301,-0.06794739,0.992569,0.1518079,0.07804781,2.977112,3.022995,1,7,True,138
2.696045,08121447,10,1,Sound,Day,neutral,-0.06967163,-0.07658386,0.9946136,-0.04454148,0.1196738,2.736572,2.723633,1,-0.09220886,-0.08850098,0.9917908,0.01625597,0.07153106,3.021545,2.934921,1,7,True,138
2.796021,08121447,10,1,Sound,Day,neutral,-0.07595825,-0.07971191,0.9939117,-0.04970413,0.1178088,2.78746,2.642929,1,-0.08587646,-0.09368896,0.9918823,0.01751053,0.06797075,2.968033,2.982666,1,7,True,138
2.896057,08121447,10,1,Sound,Day,neutral,-0.09057617,-0.09596252,0.9912415,-0.06061369,0.1079868,2.645706,2.654877,1,-0.09754944,-0.1246185,0.9873962,0.004828215,0.04928207,2.978821,2.956116,1,7,True,138
2.996033,08121447,10,1,Sound,Day,neutral,-0.09629822,-0.09710693,0.9906006,-0.06317008,0.1059024,2.655792,2.663208,1,-0.09703064,-0.121109,0.9878693,0.005019426,0.04928207,2.921982,2.904175,1,7,True,138
3.096069,08121447,10,1,Sound,Day,neutral,-0.09210205,-0.09817505,0.9908905,-0.06366521,0.1056883,2.671509,2.562195,1,-0.09599304,-0.1226044,0.987793,0.004932284,0.04963213,2.879745,2.943588,1,7,True,138
3.196045,08121447,10,1,Sound,Day,neutral,-0.003143311,-0.1222534,0.9924774,0.007017374,0.09731555,2.619156,2.61055,1,-0.004302979,-0.1425018,0.9897766,0.06918836,0.03563899,2.808899,2.818192,1,7,True,138
3.296021,08121447,10,1,Sound,Day,neutral,-0.006958008,-0.1247711,0.992157,0.00543499,0.09721863,2.617462,2.626083,1,-0.007446289,-0.1447754,0.9894257,0.06979966,0.03536135,2.81398,2.820709,1,7,True,138
3.396057,08121447,10,1,Sound,Day,neutral,-0.006698608,-0.1289673,0.9916229,0.004374504,0.0967589,2.632004,2.63858,1,-0.005844116,-0.1425781,0.9897614,0.07079947,0.03652877,2.874283,2.875397,1,7,True,138
3.496033,08121447,10,1,Sound,Day,neutral,-0.006286621,-0.1291656,0.9915924,0.004024982,0.09680635,2.64827,2.650116,1,-0.002563477,-0.1401978,0.9901123,0.07095432,0.03755045,2.870361,2.86911,1,7,True,138
3.596069,08121447,10,1,Sound,Day,neutral,-0.004806519,-0.1268463,0.9918976,0.003875852,0.09734392,2.660995,2.661041,1,-0.007919312,-0.1400452,0.990097,0.07063472,0.03776473,2.844849,2.863281,1,7,True,137
3.696045,08121447,10,1,Sound,Day,neutral,0.08613586,-0.1031647,0.990921,0.06583905,0.114257,2.710724,2.772156,1,0.073349,-0.1056061,0.991684,0.1246437,0.0562433,2.784927,2.973206,1,7,True,138
3.796021,08121447,10,1,Sound,Day,neutral,0.09571838,-0.09664917,0.9906921,0.07251406,0.1157231,2.772018,2.772293,1,0.07955933,-0.1045685,0.9913177,0.1341177,0.05398422,2.903854,2.903809,1,7,True,138
3.896057,08121447,10,1,Sound,Day,neutral,0.09352112,-0.09486389,0.9910736,0.07077324,0.1165309,2.771439,2.771561,1,0.07952881,-0.1034851,0.9914398,0.134552,0.05459023,2.904938,2.905884,1,7,True,138
3.996033,08121447,10,1,Sound,Day,neutral,0.03643799,-0.06463623,0.9972382,0.03236461,0.1353288,2.734833,2.806381,1,0.03549194,-0.07980347,0.99617,0.09249604,0.07332247,3.023376,2.894089,1,7,True,138
4.096069,08121447,10,1,Sound,Day,neutral,-0.02134705,-0.04614258,0.998703,-0.004914343,0.1433365,2.733109,2.768433,1,-0.0242157,-0.07223511,0.9970856,0.0542407,0.08514047,2.976868,2.982986,1,7,True,137
4.196045,08121447,10,1,Sound,Day,neutral,-0.02119446,-0.05162048,0.9984283,-0.006000161,0.1426482,2.760223,2.759369,1,-0.02334595,-0.07409668,0.9969635,0.05550122,0.08427352,2.94426,2.944534,1,7,True,137
4.296021,08121447,10,1,Sound,Day,neutral,-0.02375793,-0.05305481,0.9983063,-0.007576704,0.1421916,2.758713,2.754288,1,-0.02360535,-0.07623291,0.9967957,0.05555832,0.08365005,2.942169,2.924713,1,7,True,137
4.396057,08121447,10,1,Sound,Day,neutral,-0.02055359,-0.04728699,0.9986572,-0.008340478,0.1420902,2.740326,2.742279,1,-0.02418518,-0.0778656,0.9966583,0.05540252,0.08290726,2.906128,2.91037,1,7,True,137
4.496033,08121447,10,1,Sound,Day,neutral,-0.02038574,-0.0473175,0.9986572,-0.008340478,0.1422528,2.754349,2.758057,1,-0.02581787,-0.07823181,0.9965973,0.05498064,0.08300918,2.926361,2.927032,1,7,True,138
4.596069,08121447,10,1,Sound,Day,neutral,-0.02009583,-0.05041504,0.9985199,-0.007432699,0.140764,2.761749,2.761993,1,-0.02859497,-0.08375549,0.9960632,0.05522275,0.08131361,2.912491,2.904694,1,7,True,138
4.696045,08121447,10,1,Sound,Day,neutral,-0.02134705,-0.0488739,0.9985657,-0.008124292,0.1411144,2.773865,2.785797,1,-0.03050232,-0.084198,0.9959717,0.05482161,0.0811038,2.908981,2.923264,1,7,True,138
