Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09231567,08121447,26,0,Sound,Twilight,arousal,0.08508301,-0.188797,0.9783173,0.06206572,0.0704968,5.374832,5.377335,0.9646237,0.1074982,-0.1739349,0.9788666,0.1532567,0.01329529,5.900436,5.898926,0.9239964,1,False,3
0.1923218,08121447,26,0,Sound,Twilight,arousal,0.08502197,-0.1867371,0.978714,0.06184638,0.07164109,5.38472,5.391129,0.958485,0.105011,-0.1737518,0.9791565,0.1525292,0.01390749,5.892075,5.893631,0.9323447,1,False,3
0.2923279,08121447,26,0,Sound,Twilight,arousal,0.08618164,-0.1819153,0.9795227,0.06190968,0.07410234,5.373306,5.40448,0.9525552,0.1057434,-0.1752777,0.9788208,0.1514755,0.0160436,5.912018,5.911636,0.9162238,1,False,3
0.392334,08121447,26,0,Sound,Twilight,arousal,0.08590698,-0.1807709,0.9797516,0.06186152,0.07466018,5.4245,5.425186,0.9628695,0.1080627,-0.1756897,0.9784851,0.1521635,0.01614469,5.905991,5.903931,0.9195828,1,False,3
0.4923401,08121447,26,0,Sound,Twilight,arousal,0.08500671,-0.1818085,0.9796448,0.06149995,0.07474297,5.417465,5.442307,0.9535502,0.1043701,-0.1759796,0.9788361,0.1508808,0.01688623,5.932083,5.931808,0.9257345,1,False,3
0.5923157,08121447,26,0,Sound,Twilight,arousal,0.08306885,-0.175354,0.9809875,0.06046176,0.07692337,5.450714,5.472473,0.9620171,0.1044006,-0.1765442,0.9787292,0.1499355,0.0174526,5.957947,5.945374,0.9210281,1,False,3
0.6923218,08121447,26,0,Sound,Twilight,arousal,0.08688354,-0.1846771,0.9789429,0.06108785,0.07344061,5.423065,5.414261,0.9406911,0.104248,-0.1781158,0.9784546,0.1498704,0.01573014,5.950272,5.950287,0.9282228,1,False,3
0.7923279,08121447,26,0,Sound,Twilight,arousal,0.08512878,-0.1855164,0.9789429,0.0606035,0.07344061,5.404709,5.397705,0.9524584,0.1047821,-0.1798553,0.9780884,0.1495523,0.01565832,5.962311,5.953583,0.923301,1,False,3
0.892334,08121447,26,0,Sound,Twilight,arousal,0.08401489,-0.1869049,0.978775,0.06051755,0.07271218,5.396545,5.39624,0.9516026,0.1034851,-0.1825562,0.9777222,0.1489927,0.01469684,5.952499,5.946671,0.9336883,1,False,3
0.9923401,08121447,26,0,Sound,Twilight,arousal,0.08345032,-0.1922455,0.9777832,0.06001103,0.07080603,5.398727,5.388214,0.9542505,0.1098328,-0.1831665,0.9769135,0.1499507,0.01409823,5.955353,5.949158,0.9172515,1,False,3
1.092316,08121447,26,0,Sound,Twilight,arousal,0.08383179,-0.1926727,0.9776611,0.06047165,0.07133895,5.374863,5.369019,0.9445552,0.1073761,-0.1859131,0.9766693,0.1491472,0.01490974,5.938416,5.939102,0.9255669,1,False,3
1.192322,08121447,26,0,Sound,Twilight,arousal,0.08288574,-0.1892395,0.9784241,0.06046093,0.07256436,5.389343,5.3909,0.9542789,0.1109924,-0.1852722,0.9763947,0.1491623,0.01531309,5.958145,5.948608,0.9294543,1,False,3
1.292328,08121447,26,0,Sound,Twilight,arousal,0.08251953,-0.1872101,0.9788361,0.06033909,0.07335669,5.436813,5.447418,0.9487275,0.1174927,-0.1843567,0.9757996,0.1509154,0.01605636,5.941895,5.93692,0.9254838,1,False,3
1.392334,08121447,26,0,Sound,Twilight,arousal,0.08078003,-0.1856995,0.9792786,0.05958331,0.07393372,5.447174,5.447052,0.9481675,0.1165924,-0.1899109,0.9748383,0.1504378,0.0150575,5.938629,5.936844,0.9163675,1,False,3
1.49234,08121447,26,0,Sound,Twilight,arousal,0.07752991,-0.1827087,0.9801025,0.05765724,0.07428694,5.497086,5.513687,0.9504119,0.1136169,-0.1880493,0.9755554,0.1497015,0.01502991,5.943237,5.940292,0.9278536,1,False,3
1.592316,08121447,26,0,Sound,Twilight,arousal,0.07791138,-0.1830444,0.9799957,0.05817235,0.07457489,5.528137,5.531891,0.9587075,0.1173706,-0.1904297,0.9746552,0.1508583,0.015221,5.924591,5.925201,0.9242452,1,False,3
1.692322,08121447,26,0,Sound,Twilight,arousal,0.07737732,-0.185257,0.9796295,0.0584228,0.07332259,5.544601,5.547607,0.9603652,0.1197662,-0.1943817,0.9735718,0.1517001,0.01405627,5.946671,5.916885,0.9159185,1,False,3
1.792328,08121447,26,0,Sound,Twilight,arousal,0.07820129,-0.1884003,0.9789581,0.0584228,0.0718683,5.536591,5.536606,0.9511355,0.1204681,-0.1919098,0.9739838,0.1516014,0.0136193,5.933289,5.935028,0.9247671,1,False,3
1.892334,08121447,26,0,Sound,Twilight,arousal,0.07611084,-0.1828156,0.9801788,0.05782259,0.07268196,5.525269,5.526657,0.9541488,0.1219025,-0.1931,0.9735718,0.1514891,0.01404881,5.937378,5.937286,0.9252087,1,False,3
1.99234,08121447,26,0,Sound,Twilight,arousal,0.07707214,-0.184021,0.9798889,0.05815721,0.07232696,5.52713,5.559937,0.9511717,0.120163,-0.1922455,0.9739532,0.1508784,0.01416641,5.946854,5.932724,0.923578,1,False,3
2.092316,08121447,26,0,LightSound,Twilight,arousal,0.0750885,-0.1898651,0.9789276,0.05815721,0.07083875,5.553986,5.542252,0.9557193,0.1217041,-0.1945038,0.9733124,0.1516004,0.01288104,5.934067,5.934097,0.9298249,0.3406166,True,1
2.192322,08121447,26,0,LightSound,Twilight,arousal,0.07763672,-0.1885681,0.9789734,0.05790317,0.07038993,5.534271,5.521683,0.9468462,0.1172485,-0.1956329,0.9736328,0.1506523,0.01326287,5.932343,5.938568,0.9211382,0.2964559,True,1
2.292328,08121447,26,0,LightSound,Twilight,arousal,0.07536316,-0.1911774,0.978653,0.05652034,0.06848776,5.513351,5.507919,0.9454618,0.1239624,-0.1916962,0.973587,0.151607,0.01282656,5.947098,5.977264,0.9240564,0.2084836,True,1
2.392334,08121447,26,0,LightSound,Twilight,arousal,0.0801239,-0.1917419,0.9781647,0.05767536,0.06874025,5.503723,5.516296,0.9544297,0.1152954,-0.1862793,0.9756927,0.1512409,0.01414216,5.99501,6.001572,0.9234234,0.1677254,True,1
2.49234,08121447,26,0,LightSound,Twilight,arousal,0.07585144,-0.1767426,0.9813232,0.0530827,0.0733285,5.506607,5.555862,0.9603299,0.1089478,-0.1900024,0.975708,0.144843,0.01550311,5.970306,5.972977,0.9432291,0.08582485,True,1
2.592316,08121447,26,0,LightSound,Twilight,arousal,-0.04310608,-0.04071045,0.99823,-0.01608002,0.1483881,5.756638,5.726776,0.9375379,0.008300781,-0.05784607,0.9982758,0.06598508,0.09692454,6.051712,6.099457,0.9664764,0.04762742,True,1
2.692322,08121447,26,0,LightSound,Twilight,arousal,-0.05638123,-0.03143311,0.9979095,-0.02466744,0.1479096,5.745224,5.717087,1,0.005645752,-0.05375671,0.9985352,0.06561327,0.09416652,6.076813,6.079758,1,-0.02755687,True,1
2.792328,08121447,26,0,LightSound,Twilight,arousal,-0.05514526,-0.03424072,0.997879,-0.02589655,0.1469783,5.708832,5.706482,1,0.004684448,-0.05844116,0.9982758,0.06535757,0.09276789,6.073868,6.033859,1,-0.06292787,True,1
2.892334,08121447,26,0,LightSound,Twilight,arousal,-0.06304932,-0.03813171,0.9972687,-0.02869409,0.1459612,5.675369,5.674637,1,-0.001266479,-0.06082153,0.9981384,0.06317401,0.0918501,6.001511,6.002075,1,-0.1336245,True,1
2.99234,08121447,26,0,LightSound,Twilight,arousal,-0.06535339,-0.04115295,0.9970093,-0.02927381,0.1452631,5.664352,5.664948,1,-0.0008087158,-0.05863953,0.9982758,0.06196547,0.09227186,6.0047,6.002579,1,-0.1635171,True,1
3.092316,08121447,26,0,LightSound,Twilight,arousal,-0.06394958,-0.03807068,0.9972229,-0.02919698,0.1450173,5.675491,5.675385,1,-0.0002593994,-0.06436157,0.9979248,0.06186175,0.08981645,5.982025,5.983582,1,-0.2237595,True,1
3.192322,08121447,26,0,LightSound,Twilight,arousal,-0.06500244,-0.03811646,0.9971466,-0.0298155,0.1450173,5.686829,5.680481,1,0.001739502,-0.06285095,0.9980164,0.06204009,0.08980483,6.011978,6.023621,1,-0.2524477,True,1
3.292328,08121447,26,0,LightSound,Twilight,arousal,-0.06404114,-0.0381012,0.9972076,-0.02980012,0.1440688,5.681625,5.684708,1,0.001464844,-0.05697632,0.9983673,0.06194198,0.09016889,5.991455,5.986847,1,-0.3043266,True,1
