Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.0892334,08121447,12,1,Sound,Day,arousal,0.169342,-0.01187134,0.9854736,0.1187429,0.1860554,2.850922,2.847412,1,0.1415253,-0.02656555,0.989563,0.1838982,0.1210834,2.991455,2.979416,1,7,False,141
0.189209,08121447,12,1,Sound,Day,arousal,0.1692657,-0.01431274,0.9854584,0.1184787,0.1849183,2.872086,2.867401,1,0.1418762,-0.02468872,0.989563,0.1844155,0.1213748,2.947571,2.947067,1,7,False,141
0.2893066,08121447,12,1,Sound,Day,arousal,0.09741211,-0.02709961,0.994873,0.0703665,0.1789947,2.72226,2.704056,1,0.07893372,-0.02203369,0.9966278,0.1356674,0.1199098,2.931793,2.977966,1,7,False,141
0.3892822,08121447,12,1,Sound,Day,arousal,-0.04446411,-0.06983948,0.9965515,-0.02888918,0.1424649,2.699341,2.726089,1,-0.06698608,-0.09683228,0.993042,0.03266203,0.08312911,2.921356,2.924576,1,7,False,142
0.4892578,08121447,12,1,Sound,Day,arousal,-0.03692627,-0.07595825,0.9964142,-0.02966666,0.1392659,2.742676,2.744476,1,-0.06993103,-0.1013641,0.9923859,0.03251064,0.08142912,2.92392,2.924118,1,7,False,141
0.5892334,08121447,12,1,Sound,Day,arousal,-0.0411377,-0.0776825,0.9961243,-0.03287882,0.1389987,2.764404,2.762741,1,-0.07144165,-0.102951,0.9921112,0.0325104,0.08118731,2.904617,2.8797,1,7,False,141
0.689209,08121447,12,1,Sound,Day,arousal,-0.0422821,-0.07632446,0.99617,-0.03367645,0.1405513,2.687424,2.686401,1,-0.07243347,-0.1075439,0.9915466,0.03208637,0.08068359,2.862427,2.862442,1,7,False,141
0.7893066,08121447,12,1,Sound,Day,arousal,-0.04197693,-0.07569885,0.9962311,-0.03319198,0.1414087,2.649994,2.638428,1,-0.07218933,-0.1056976,0.9917603,0.03213012,0.08145005,2.825272,2.824875,1,7,False,141
0.8892822,08121447,12,1,Sound,Day,arousal,-0.04232788,-0.07608032,0.9962006,-0.03347951,0.1432025,2.618256,2.59938,1,-0.07220459,-0.1022797,0.9921265,0.03113973,0.08377421,2.770126,2.770172,1,7,False,141
0.9892578,08121447,12,1,Sound,Day,arousal,-0.04116821,-0.07633972,0.9962158,-0.03345782,0.143004,2.618271,2.630157,1,-0.0745697,-0.0973053,0.9924469,0.03044379,0.08470583,2.780502,2.777893,1,7,False,141
1.089233,08121447,12,1,Sound,Day,arousal,-0.042099,-0.07792664,0.9960632,-0.03402102,0.1430403,2.632202,2.63736,1,-0.07530212,-0.09828186,0.9922943,0.03048337,0.08477014,2.745361,2.751007,1,7,False,141
1.189209,08121447,12,1,Sound,Day,arousal,-0.0459137,-0.07940674,0.9957733,-0.03559905,0.143222,2.629791,2.63913,1,-0.07627869,-0.09683228,0.9923706,0.03003919,0.0856176,2.757813,2.763962,1,7,False,141
1.289307,08121447,12,1,Sound,Day,arousal,-0.04530334,-0.07635498,0.996048,-0.03559905,0.1430365,2.622757,2.629288,1,-0.07476807,-0.1001129,0.992157,0.03039861,0.08388978,2.771881,2.791779,1,7,False,141
1.389282,08121447,12,1,Sound,Day,arousal,-0.04589844,-0.07781982,0.9958954,-0.03600878,0.1420026,2.628983,2.635117,1,-0.07289124,-0.1052704,0.9917603,0.03088963,0.08163863,2.813339,2.834381,1,7,False,141
1.489258,08121447,12,1,Sound,Day,arousal,-0.04614258,-0.07789612,0.9958801,-0.03600633,0.1423975,2.646957,2.643127,1,-0.07514954,-0.1056519,0.9915466,0.03001642,0.08163863,2.83812,2.828812,1,7,False,141
1.589233,08121447,12,1,Sound,Day,arousal,-0.04600525,-0.07792664,0.9958954,-0.03590465,0.1424894,2.633209,2.624191,1,-0.07533264,-0.1066132,0.9914398,0.02969801,0.08140779,2.830124,2.829773,1,7,False,141
1.689209,08121447,12,1,Sound,Day,arousal,-0.04579163,-0.07762146,0.9959259,-0.03528106,0.1422185,2.618713,2.619278,1,-0.0749054,-0.1051636,0.9916229,0.03000903,0.08192116,2.787262,2.783554,1,7,False,141
1.789307,08121447,12,1,Sound,Day,arousal,-0.04478455,-0.07617188,0.9960785,-0.03553909,0.1419937,2.582321,2.579758,1,-0.07562256,-0.0993042,0.9921722,0.03020978,0.0832628,2.740219,2.732422,1,7,False,141
1.889282,08121447,12,1,Sound,Day,arousal,-0.04434204,-0.07652283,0.9960785,-0.03564674,0.1421538,2.550171,2.544739,1,-0.07411194,-0.09715271,0.9924927,0.03119671,0.08410382,2.682693,2.702332,1,7,False,141
1.989258,08121447,12,1,Sound,Day,arousal,-0.04229736,-0.07505798,0.9962769,-0.03506094,0.1426877,2.550293,2.571701,1,-0.07354736,-0.09777832,0.9924774,0.03184855,0.08379561,2.70491,2.731033,1,7,False,141
2.089233,08121447,12,1,Sound,Day,arousal,0.04234314,-0.04644775,0.9980164,0.02960157,0.1683866,2.620529,2.649445,1,0.0246582,-0.04849243,0.9985046,0.09365916,0.1042319,2.728058,2.72673,1,7,True,142
2.189209,08121447,12,1,Sound,Day,arousal,0.04008484,-0.04823303,0.9980164,0.02876055,0.16722,2.646912,2.645126,1,0.02069092,-0.05384827,0.9983215,0.09417188,0.1016876,2.768341,2.786346,1,7,True,141
2.289307,08121447,12,1,Sound,Day,arousal,0.04026794,-0.04792786,0.9980316,0.02747238,0.166826,2.682907,2.682968,1,0.02154541,-0.0579834,0.9980774,0.09417188,0.1003835,2.83284,2.832748,1,7,True,141
2.389282,08121447,12,1,Sound,Day,arousal,0.04089355,-0.04693604,0.9980469,0.02886629,0.16803,2.667892,2.64209,1,0.02087402,-0.05522156,0.9982452,0.09417796,0.1016585,2.810577,2.808945,1,7,True,141
2.489258,08121447,12,1,Sound,Day,arousal,0.03825378,-0.04718018,0.9981384,0.02817905,0.1682567,2.653366,2.658966,1,0.0181427,-0.05696106,0.9981995,0.09247851,0.1013473,2.809738,2.825333,1,7,True,141
2.589233,08121447,12,1,Sound,Day,arousal,0.03771973,-0.04544067,0.9982452,0.02749491,0.1672888,2.652054,2.645081,1,0.01625061,-0.05764771,0.9981995,0.09134245,0.1009856,2.825134,2.832596,1,7,True,141
2.689209,08121447,12,1,Sound,Day,arousal,0.03939819,-0.04812622,0.9980621,0.02786207,0.1673887,2.641159,2.645996,1,0.01733398,-0.05583191,0.9982758,0.09196782,0.1014522,2.845123,2.845917,1,7,True,141
2.789307,08121447,12,1,Sound,Day,arousal,0.03616333,-0.04812622,0.9981842,0.02760196,0.1659677,2.68364,2.683075,1,0.02044678,-0.05677795,0.9981689,0.09248781,0.1003236,2.846329,2.846695,1,7,True,141
2.889282,08121447,12,1,Sound,Day,arousal,0.03886414,-0.05171204,0.9978943,0.02694869,0.1645012,2.705063,2.708588,1,0.02140808,-0.0567627,0.9981537,0.09205508,0.09945756,2.85968,2.870056,1,7,True,141
2.989258,08121447,12,1,Sound,Day,arousal,0.03817749,-0.05047607,0.9979858,0.02732038,0.1652518,2.732239,2.7314,1,0.01965332,-0.05435181,0.9983215,0.09240055,0.1006649,2.912003,2.904449,1,7,True,141
3.089233,08121447,12,1,Sound,Day,arousal,0.03848267,-0.05415344,0.9977875,0.02783549,0.1644911,2.692886,2.692886,1,0.02326965,-0.05656433,0.9981232,0.09358478,0.1004059,2.878769,2.878357,1,7,True,141
3.189209,08121447,12,1,Sound,Day,arousal,0.04151917,-0.05380249,0.9976807,0.02937031,0.1648085,2.683792,2.680817,1,0.02182007,-0.05509949,0.99823,0.09372139,0.1010914,2.848953,2.835632,1,7,True,141
3.289307,08121447,12,1,Sound,Day,arousal,0.04039001,-0.05595398,0.9976044,0.02902913,0.1645916,2.678574,2.665329,1,0.02229309,-0.05783081,0.9980621,0.09384215,0.1010535,2.821716,2.82753,1,7,True,141
