Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09387207,08121447,32,1,LightSound,Day,null,0.02156067,-0.170105,0.9851837,0.01278651,0.09398627,2.460495,2.474625,1,0.001617432,-0.1874847,0.982254,0.07731187,0.031564,2.600281,2.619629,1,7,False,147
0.1938477,08121447,32,1,LightSound,Day,null,0.0222168,-0.1707916,0.9850464,0.01226079,0.0951401,2.477707,2.50769,1,0.007202148,-0.174881,0.9845581,0.08210516,0.03497744,2.667419,2.618683,1,7,False,147
0.2938232,08121447,32,1,LightSound,Day,null,0.05453491,-0.219223,0.9741364,0.04467654,0.07281095,2.43103,2.558777,0.9155348,0.056427,-0.2400055,0.9691162,0.1134893,0.01578492,2.631714,2.701004,0.8545988,7,False,147
0.3939209,08121447,32,1,LightSound,Day,null,0.06401062,-0.2278748,0.9715729,0.04939663,0.06519395,2.577972,2.589142,0.9573508,0.0589447,-0.2339783,0.9704437,0.1164988,0.003493667,2.692413,2.706146,0.9166433,7,False,147
0.4938965,08121447,32,1,LightSound,Day,null,0.07403564,-0.22966,0.9704437,0.05983484,0.06390595,2.618546,2.621811,0.9664063,0.06866455,-0.2263031,0.9716187,0.1299552,0.005102515,2.794373,2.848999,0.902405,7,False,148
0.5938721,08121447,32,1,LightSound,Day,null,0.04109192,-0.1888885,0.9811249,0.03606033,0.08212501,2.686295,2.650345,0.9580507,0.04518127,-0.2035675,0.9780121,0.1044354,0.02047992,2.928284,2.883362,0.8962125,7,False,148
0.6938477,08121447,32,1,LightSound,Day,null,0.04161072,-0.1792603,0.9829102,0.03336799,0.09588075,2.71756,2.660461,0.9587319,0.03736877,-0.1942902,0.9802246,0.1052861,0.02938032,3.019745,2.992935,0.9279763,7,False,148
0.7938232,08121447,32,1,LightSound,Day,null,0.03881836,-0.1734161,0.9840698,0.03022265,0.1002162,2.765869,2.648819,0.9904236,0.03199768,-0.1728363,0.9844208,0.1013055,0.0411908,2.979614,3.024124,0.9409587,7,False,145
0.8939209,08121447,32,1,LightSound,Day,null,0.006149292,-0.1600037,0.9870911,0.004346967,0.1051527,2.66275,2.595673,1,-0.001693726,-0.166214,0.986084,0.07373381,0.04713309,2.934113,2.93895,1,7,False,144
0.9938965,08121447,32,1,LightSound,Day,null,-0.006637573,-0.1654358,0.9861908,-0.002892017,0.09855849,2.691696,2.643051,1,-0.01986694,-0.1717529,0.9849243,0.06678271,0.03541201,2.95842,2.959091,1,7,False,141
1.093872,08121447,32,1,LightSound,Day,null,0.02568054,-0.09849548,0.9947968,0.02727985,0.1388452,2.711441,2.747269,1,0.01422119,-0.1145477,0.9933014,0.09057558,0.07499593,3.016312,3.113266,1,7,False,140
1.193848,08121447,32,1,LightSound,Day,null,0.02902222,-0.09030151,0.9954834,0.02330542,0.1373835,2.710205,2.730331,1,0.01945496,-0.104538,0.9943237,0.09024298,0.07505691,3.09259,3.044327,1,7,False,141
1.293823,08121447,32,1,LightSound,Day,null,0.02197266,-0.07981873,0.9965668,0.02126658,0.1390548,2.696259,2.586578,1,0.004119873,-0.08747864,0.9961548,0.0861969,0.07727265,2.89357,2.99205,1,7,False,142
1.393921,08121447,32,1,LightSound,Day,null,0.01898193,-0.0769043,0.9968567,0.02061403,0.1336533,2.592621,2.539734,1,0.001937866,-0.0995636,0.9950256,0.08750522,0.06894195,2.977722,2.891891,1,7,False,142
1.493896,08121447,32,1,LightSound,Day,null,0.01161194,-0.07989502,0.9967346,0.02061415,0.1312804,2.506973,2.610092,0.9921011,0.00402832,-0.09162903,0.9957733,0.08956265,0.06961244,2.861923,2.820999,0.9515179,7,False,143
1.593872,08121447,32,1,LightSound,Day,null,0.04885864,-0.05795288,0.9971161,0.04687262,0.1500317,2.686172,2.605362,1,0.03567505,-0.07113647,0.9968262,0.1144795,0.09292954,2.815643,2.786301,1,7,False,144
1.693848,08121447,32,1,LightSound,Day,null,0.05274963,-0.07429504,0.9958344,0.03290999,0.1453588,2.598618,2.678116,1,0.0345459,-0.08250427,0.9959869,0.1041119,0.08099556,2.921494,2.756989,1,7,False,145
1.793823,08121447,32,1,LightSound,Day,null,0.07110596,-0.07661438,0.9945068,0.04963565,0.1582088,2.734818,2.662949,0.9230328,0.06602478,-0.06584167,0.995636,0.1247139,0.09833449,2.820755,2.900177,0.8791707,7,False,144
1.893921,08121447,32,1,LightSound,Day,null,0.1155701,-0.07356262,0.9905548,0.09881198,0.1788818,2.597046,2.798721,0.8746429,0.1177216,-0.08973694,0.9889679,0.1703,0.1103142,2.83728,3.085144,0.7873547,7,False,143
1.993896,08121447,32,1,LightSound,Day,null,0.3084412,-0.1151428,0.9442291,0.2368563,0.1289723,2.833542,2.83551,0.9948716,0.316864,-0.101944,0.9429626,0.3057071,0.06140828,3.083084,3.10379,0.7704683,7,False,145
2.093872,08121447,32,1,LightStatic,Day,null,0.3422241,-0.1208649,0.9318085,0.2674174,0.1105308,2.943481,2.955978,1,0.3535614,-0.1266174,0.9267883,0.3368329,0.03932542,3.190826,3.190491,1,7,False,145
2.193848,08121447,32,1,LightStatic,Day,null,0.3473969,-0.1216125,0.9297791,0.2692758,0.1106662,2.988434,2.996475,1,0.3526154,-0.127243,0.927063,0.3373685,0.03914052,3.194412,3.199844,1,7,False,144
2.293823,08121447,32,1,LightStatic,Day,null,0.2003479,-0.1308746,0.970932,0.1671056,0.1129305,2.988556,2.966904,1,0.1886444,-0.1410828,0.9718475,0.2276722,0.0454666,3.258469,3.251968,1,7,False,145
2.393921,08121447,32,1,LightStatic,Day,null,0.2011414,-0.1355286,0.9701385,0.1674275,0.1111262,2.959625,2.921371,1,0.1886902,-0.144516,0.9713287,0.2278768,0.04439956,3.213089,3.204956,1,7,False,145
