Time,User,Trial,Repetition,TrialType,LightType,SoundType,gazeDirectionL.x,gazeDirectionL.y,gazeDirectionL.z,pupilPosL.x,pupilPosL.y,pupilsDiameterL,pupilsDiameterLmm,eyeOpennessL,gazeDirectionR.x,gazeDirectionR.y,gazeDirectionR.z,pupilPosR.x,pupilPosR.y,pupilsDiameterR,pupilsDiameterRmm,eyeOpennessR,light,sound,computedBrightness
0.09362793,08121447,20,1,LightDynamic,Twilight,neutral,-0.4259033,-0.05256653,0.9032288,-0.305153,0.161719,4.330627,4.330475,1,-0.4401245,-0.07118225,0.8950958,-0.2372969,0.1057938,5.176605,5.176483,1,0.9462361,False,3
0.1937256,08121447,20,1,LightDynamic,Twilight,neutral,-0.4231415,-0.05516052,0.9043732,-0.3062883,0.1603142,4.303894,4.303421,1,-0.4432373,-0.07455444,0.89328,-0.2384309,0.1043555,5.119461,5.115356,1,0.9624658,False,3
0.2937012,08121447,20,1,LightDynamic,Twilight,neutral,-0.4210815,-0.05506897,0.9053345,-0.3047392,0.1587552,4.286484,4.278809,1,-0.4421997,-0.07746887,0.8935547,-0.2367386,0.102345,5.033585,5.033508,1,0.9705735,False,3
0.3936768,08121447,20,1,LightDynamic,Twilight,neutral,-0.4184723,-0.05461121,0.9065704,-0.3052697,0.1578841,4.271423,4.267349,1,-0.4436798,-0.08227539,0.892395,-0.2375993,0.1005747,5.01886,5.027451,1,0.9859365,False,3
0.4936523,08121447,20,1,LightDynamic,Twilight,neutral,-0.07131958,-0.00112915,0.9974518,-0.04747629,0.2097772,4.164459,4.265976,0.8955492,-0.05200195,-0.008056641,0.9986115,0.0327481,0.1465669,4.941284,4.905304,0.8856776,0.994435,False,3
0.5936279,08121447,20,1,LightDynamic,Twilight,neutral,0.2922058,-0.0178833,0.9561768,0.222078,0.1978852,4.288696,4.273178,0.9682103,0.3045349,-0.02201843,0.95224,0.2797512,0.1281844,5.106186,5.113449,0.8433036,1,False,3
0.6937256,08121447,20,1,LightDynamic,Twilight,neutral,0.3978119,-0.03199768,0.9169006,0.3023071,0.1835724,4.328766,4.332779,1,0.4146118,-0.05389404,0.9083862,0.363807,0.1018096,5.035461,5.047409,0.8767315,1,False,3
0.7937012,08121447,20,1,LightDynamic,Twilight,neutral,0.3981781,-0.02685547,0.9169006,0.3018692,0.1855457,4.338303,4.33844,1,0.4125214,-0.05137634,0.9094849,0.3650527,0.102481,5.073288,5.094025,0.8894973,1,False,3
0.8936768,08121447,20,1,LightDynamic,Twilight,neutral,0.3983307,-0.02755737,0.9168243,0.3023468,0.1871333,4.364853,4.371964,1,0.4134216,-0.05207825,0.9090424,0.3674701,0.1024116,5.081635,5.095657,0.8888158,1,False,3
0.9936523,08121447,20,1,LightDynamic,Twilight,neutral,0.4018097,-0.02706909,0.9153137,0.3033513,0.1869879,4.400253,4.42128,1,0.4130096,-0.05250549,0.9091949,0.3677232,0.1014416,5.189011,5.19902,0.887028,1,False,3
1.093628,08121447,20,1,LightDynamic,Twilight,neutral,0.4037018,-0.02456665,0.9145508,0.3040167,0.187642,4.520706,4.536179,1,0.4180298,-0.05418396,0.9068146,0.3693972,0.1002631,5.265945,5.296158,0.8529114,1,False,3
1.193726,08121447,20,1,LightDynamic,Twilight,neutral,0.4060516,-0.02270508,0.913559,0.3050653,0.1876678,4.668823,4.704025,1,0.4176331,-0.0524292,0.9070892,0.3695405,0.1000865,5.387329,5.395782,0.8513556,1,False,3
